name,streaming,network,mentions,score,consecutive,gain,total mentions,total top,last date,total score,week added
Love,N/A,MBC,111,736,0,0,0,0,,0,1
Wednesday,Netflix,,61,546,0,0,0,0,,0,1
Star Wars: Andor,Disney+,,58,655,0,0,0,0,,0,1
Dark,Netflix,,54,386,0,0,0,0,,0,1
1899,Netflix,,50,507,0,0,0,0,,0,1
The White Lotus,N/A,HBO,35,391,0,0,0,0,,0,1
Trying,Apple TV+,,21,119,0,0,0,0,,0,1
Family,N/A,ITV1,16,112,0,0,0,0,,0,1
Itch,N/A,ABC ME,16,94,0,0,0,0,,0,1
The English,BBC iPlayer,,15,92,0,0,0,0,,0,1
Delete,N/A,REELZ,15,34,0,0,0,0,,0,1
Black,N/A,OCN,14,96,0,0,0,0,,0,1
Thriller,N/A,ITV1,14,58,0,0,0,0,,0,1
The Plot,Disney+,,14,34,0,0,0,0,,0,1
The Leftovers,N/A,HBO,13,131,0,0,0,0,,0,1
Hero,N/A,MBC,13,83,0,0,0,0,,0,1
Severance,Apple TV+,,13,79,0,0,0,0,,0,1
The Act,Hulu,,13,56,0,0,0,0,,0,1
College,N/A,Italia 1,12,130,0,0,0,0,,0,1
Television,N/A,ITV1,12,105,0,0,0,0,,0,1
River,N/A,BBC One,12,88,0,0,0,0,,0,1
Tulsa King,Paramount+,,12,76,0,0,0,0,,0,1
Stone,N/A,ABC,12,68,0,0,0,0,,0,1
Echo,Disney+,,12,68,0,0,0,0,,0,1
Lost,N/A,jTBC,12,67,0,0,0,0,,0,1
Loving,N/A,ABC,12,67,0,0,0,0,,0,1
House,N/A,FOX,12,42,0,0,0,0,,0,1
Honest,N/A,ITV1,12,38,0,0,0,0,,0,1
Happy,N/A,NBC,11,138,0,0,0,0,,0,1
Huge,N/A,FreeForm,11,104,0,0,0,0,,0,1
The Rig,Prime Video,,11,88,0,0,0,0,,0,1
Sona,YouTube,,11,77,0,0,0,0,,0,1
Echo 3,Apple TV+,,11,67,0,0,0,0,,0,1
Romance,N/A,France 2,11,65,0,0,0,0,,0,1
Yellowstone,N/A,Paramount Network,11,61,0,0,0,0,,0,1
Aspe,N/A,VTM,11,47,0,0,0,0,,0,1
Murder,N/A,BBC Two,11,41,0,0,0,0,,0,1
Empire,N/A,CBS,10,142,0,0,0,0,,0,1
Fleabag,BBC Three,,10,135,0,0,0,0,,0,1
ADDA,N/A,Telefe,10,86,0,0,0,0,,0,1
Riverdale,N/A,The CW,10,85,0,0,0,0,,0,1
Riot,N/A,FOX,10,82,0,0,0,0,,0,1
Case,N/A,Stöð 2,10,63,0,0,0,0,,0,1
Bosch,Prime Video,,10,60,0,0,0,0,,0,1
Evil,Paramount+,,10,53,0,0,0,0,,0,1
Rain,MX Player,,10,51,0,0,0,0,,0,1
Avenue 5,N/A,HBO,10,49,0,0,0,0,,0,1
Away,Netflix,,10,49,0,0,0,0,,0,1
Universe,N/A,BBC Two,10,38,0,0,0,0,,0,1
Rising,Hill.TV,,10,37,0,0,0,0,,0,1
Sort Of,CBC Gem,,10,35,0,0,0,0,,0,1
This Week,N/A,BBC One,9,125,0,0,0,0,,0,1
Atlanta,N/A,FX,9,124,0,0,0,0,,0,1
Slow Horses,Apple TV+,,9,122,0,0,0,0,,0,1
Patriot,Prime Video,,9,81,0,0,0,0,,0,1
Breaking Bad,N/A,AMC,9,76,0,0,0,0,,0,1
Sent,N/A,HBO Asia,9,61,0,0,0,0,,0,1
Treme,N/A,HBO,9,54,0,0,0,0,,0,1
Pose,N/A,FX,9,54,0,0,0,0,,0,1
Easy,Netflix,,9,51,0,0,0,0,,0,1
Trop,ICI Tou.tv,,9,50,0,0,0,0,,0,1
Norm,N/A,ABC,9,49,0,0,0,0,,0,1
