name,streaming,network,mentions,score,consecutive,gain,total mentions,total top,last date,total score,week added
Under the Banner of Heaven,Hulu,,10,82,0,0,0,0,,0,1
Home,Apple TV+,,10,64,0,0,0,0,,0,1
Blind,TVING,tvN,10,58,0,0,0,0,,0,1
True Detective,N/A,HBO,10,52,0,0,0,0,,0,1
Detective,N/A,Lifetime,10,52,0,0,0,0,,0,1
rage,N/A,ABC,10,49,0,0,0,0,,0,1
The Offer,Paramount+,,10,46,0,0,0,0,,0,1
Release,Topic,,10,46,0,0,0,0,,0,1
Review,N/A,Comedy Central,10,35,0,0,0,0,,0,1
Catch,N/A,NPO 3,10,35,0,0,0,0,,0,1
American Vandal,Netflix,,9,86,0,0,0,0,,0,1
Rising,Hill.TV,,9,80,0,0,0,0,,0,1
Evil,Paramount+,,9,57,0,0,0,0,,0,1
Today,N/A,NBC,9,50,0,0,0,0,,0,1
Halfway,N/A,BBC Two Wales,9,44,0,0,0,0,,0,1
Cult,N/A,The CW,9,41,0,0,0,0,,0,1
Lore,Prime Video,,9,41,0,0,0,0,,0,1
Peacemaker,HBO Max,,9,37,0,0,0,0,,0,1
Atlanta,N/A,FX,9,36,0,0,0,0,,0,1
Itch,N/A,ABC ME,9,34,0,0,0,0,,0,1
Slow Horses,Apple TV+,,9,33,0,0,0,0,,0,1
Legend,N/A,UPN,8,66,0,0,0,0,,0,1
Tonight,N/A,ITV1,8,55,0,0,0,0,,0,1
Treme,N/A,HBO,8,53,0,0,0,0,,0,1
Peaky Blinders,N/A,BBC One,8,52,0,0,0,0,,0,1
Mr Inbetween,N/A,FX,8,44,0,0,0,0,,0,1
Believe,N/A,NBC,8,43,0,0,0,0,,0,1
Stupid,N/A,BBC One,8,35,0,0,0,0,,0,1
Sent,N/A,HBO Asia,8,31,0,0,0,0,,0,1
Happy,N/A,NBC,8,31,0,0,0,0,,0,1
Wanted,N/A,SBS,8,28,0,0,0,0,,0,1
The Sopranos,N/A,HBO,8,26,0,0,0,0,,0,1
Related,N/A,The WB,8,24,0,0,0,0,,0,1
Cross,Prime Video,,8,21,0,0,0,0,,0,1
Pachinko,Apple TV+,,8,19,0,0,0,0,,0,1
Aspe,N/A,VTM,7,60,0,0,0,0,,0,1
Alif,N/A,Geo Entertainment,7,59,0,0,0,0,,0,1
Move,Netflix,,7,53,0,0,0,0,,0,1
The Bear,Hulu,,7,50,0,0,0,0,,0,1
Kept,N/A,VH1,7,43,0,0,0,0,,0,1
The Writer,N/A,MBC Drama,7,43,0,0,0,0,,0,1
Amazon,N/A,Syndication,7,41,0,0,0,0,,0,1
Ozark,Netflix,,7,32,0,0,0,0,,0,1
100%,N/A,Channel 5,7,31,0,0,0,0,,0,1
The Leftovers,N/A,HBO,7,29,0,0,0,0,,0,1
Universe,N/A,BBC Two,7,26,0,0,0,0,,0,1
Mr. Robot,N/A,USA Network,7,25,0,0,0,0,,0,1
Mood,BBC iPlayer,,7,25,0,0,0,0,,0,1
Caught,N/A,CBC,7,23,0,0,0,0,,0,1
Outer Range,Prime Video,,7,23,0,0,0,0,,0,1
Alone,N/A,History,7,22,0,0,0,0,,0,1
Space,N/A,CBS,7,22,0,0,0,0,,0,1
Rush,N/A,Network 10,7,21,0,0,0,0,,0,1
House,N/A,FOX,7,19,0,0,0,0,,0,1
Stone,N/A,ABC,7,18,0,0,0,0,,0,1
Fleabag,BBC Three,,6,115,0,0,0,0,,0,1
The Time Traveler's Wife,N/A,HBO,6,57,0,0,0,0,,0,1
The Plot,Disney+,,6,46,0,0,0,0,,0,1
Easy,Netflix,,6,43,0,0,0,0,,0,1
The Thing,N/A,NBC,6,36,0,0,0,0,,0,1
Game of Thrones,N/A,HBO,6,34,0,0,0,0,,0,1
Out There,N/A,IFC,6,33,0,0,0,0,,0,1
The Umbrella Academy,Netflix,,6,28,0,0,0,0,,0,1
Justified,N/A,FX,6,25,0,0,0,0,,0,1
Touch,N/A,FOX,6,25,0,0,0,0,,0,1
Suspense,N/A,BBC One,6,25,0,0,0,0,,0,1
Rain,MX Player,,6,25,0,0,0,0,,0,1
Missing,N/A,BBC One,6,23,0,0,0,0,,0,1
Sign,N/A,TV Asahi,6,20,0,0,0,0,,0,1
Murder,N/A,BBC Two,6,20,0,0,0,0,,0,1
Kingdom,N/A,Mnet,6,18,0,0,0,0,,0,1
Evolve,N/A,History,6,15,0,0,0,0,,0,1
Major,N/A,NHK,6,14,0,0,0,0,,0,1
Shining Girls,Apple TV+,,6,14,0,0,0,0,,0,1
Critical,N/A,Sky Showcase,6,12,0,0,0,0,,0,1
GOLD,N/A,Fuji TV,6,12,0,0,0,0,,0,1
With You,iQIYI,,5,101,0,0,0,0,,0,1
Homeland,N/A,Showtime,5,57,0,0,0,0,,0,1
Legends,N/A,BBC Four,5,56,0,0,0,0,,0,1
Sold,N/A,ITV1,5,47,0,0,0,0,,0,1
Pure,N/A,Channel 4,5,47,0,0,0,0,,0,1
Heist,Netflix,,5,46,0,0,0,0,,0,1
Ramo,N/A,Show TV,5,42,0,0,0,0,,0,1
Dark Winds,AMC+,,5,39,0,0,0,0,,0,1
Released,N/A,Oprah Winfrey Network,5,38,0,0,0,0,,0,1
Westworld,N/A,HBO,5,37,0,0,0,0,,0,1
Woman,N/A,NTV,5,33,0,0,0,0,,0,1
Dope,Netflix,,5,32,0,0,0,0,,0,1
Dopesick,Hulu,,5,32,0,0,0,0,,0,1
Good Job,N/A,ENA,5,31,0,0,0,0,,0,1
Physical,Apple TV+,,5,30,0,0,0,0,,0,1
Stuck,N/A,TLC,5,29,0,0,0,0,,0,1
Doubt,N/A,CBS,5,28,0,0,0,0,,0,1
The Expanse,Prime Video,,5,25,0,0,0,0,,0,1
Regret,Shahid,,5,24,0,0,0,0,,0,1
Popular,N/A,The WB,5,22,0,0,0,0,,0,1
Winning Time: The Rise of the Lakers Dynasty,N/A,HBO,5,22,0,0,0,0,,0,1
Supernatural,N/A,BBC One,5,21,0,0,0,0,,0,1
Connect,Disney+,,5,21,0,0,0,0,,0,1
Friends,N/A,ABC,5,20,0,0,0,0,,0,1
The Office,Shahid,,5,20,0,0,0,0,,0,1
Fortuna,N/A,NRK1,5,18,0,0,0,0,,0,1
Camp,N/A,NBC,5,16,0,0,0,0,,0,1
Tokyo Vice,HBO Max,,5,16,0,0,0,0,,0,1
House of the Dragon,N/A,HBO,5,14,0,0,0,0,,0,1
Toma,N/A,ABC,5,13,0,0,0,0,,0,1
Euphoria,N/A,HOT3,5,13,0,0,0,0,,0,1
Soap,N/A,ABC,5,12,0,0,0,0,,0,1
The Middle,N/A,ABC,5,11,0,0,0,0,,0,1
Power,N/A,STARZ,5,11,0,0,0,0,,0,1
Baby,Netflix,,5,11,0,0,0,0,,0,1
Outlaw,N/A,NBC,5,10,0,0,0,0,,0,1
Taken,N/A,NBC,5,10,0,0,0,0,,0,1
Outlaws,N/A,NBC,5,10,0,0,0,0,,0,1
Trop,ICI Tou.tv,,5,10,0,0,0,0,,0,1
Moon Knight,Disney+,,5,7,0,0,0,0,,0,1
Killing It,Peacock,,4,120,0,0,0,0,,0,1
Push,N/A,ABC,4,51,0,0,0,0,,0,1
The Premise,Hulu,,4,46,0,0,0,0,,0,1
Return,N/A,SBS,4,42,0,0,0,0,,0,1
Soldier,N/A,MBC,4,39,0,0,0,0,,0,1
Crash,N/A,STARZ,4,33,0,0,0,0,,0,1
The Summer I Turned Pretty,Prime Video,,4,32,0,0,0,0,,0,1
Safe,Netflix,,4,28,0,0,0,0,,0,1
The Stand,Paramount+,,4,26,0,0,0,0,,0,1
Legit,N/A,BBC One,4,26,0,0,0,0,,0,1
Epic,N/A,Destination America,4,26,0,0,0,0,,0,1
The One,Netflix,,4,25,0,0,0,0,,0,1
Beat,Prime Video,,4,23,0,0,0,0,,0,1
The Staircase,HBO Max,,4,22,0,0,0,0,,0,1
Star Trek,N/A,NBC,4,21,0,0,0,0,,0,1
exception,Netflix,,4,20,0,0,0,0,,0,1
Monk,N/A,USA Network,4,19,0,0,0,0,,0,1
The Scene,YouTube,,4,19,0,0,0,0,,0,1
Liar,N/A,ITV1,4,18,0,0,0,0,,0,1
Reacher,Prime Video,,4,18,0,0,0,0,,0,1
The Rig,Prime Video,,4,18,0,0,0,0,,0,1
Psych,N/A,USA Network,4,17,0,0,0,0,,0,1
Blown Away,Netflix,,4,17,0,0,0,0,,0,1
Bling,N/A,ITV1,4,17,0,0,0,0,,0,1
1883,Paramount+,,4,15,0,0,0,0,,0,1
Halo,Paramount+,,4,14,0,0,0,0,,0,1
Shadow,Netflix,,4,14,0,0,0,0,,0,1
Romance,N/A,France 2,4,14,0,0,0,0,,0,1
Rebel,N/A,ABC,4,14,0,0,0,0,,0,1
The Game,Paramount+,,4,13,0,0,0,0,,0,1
Genius,N/A,National Geographic Channel,4,13,0,0,0,0,,0,1
School,N/A,BBC Two,4,13,0,0,0,0,,0,1
Go On,N/A,NBC,4,12,0,0,0,0,,0,1
Animal Kingdom,N/A,ITV1,4,12,0,0,0,0,,0,1
Paris,N/A,Channel 4,4,12,0,0,0,0,,0,1
Animal,Netflix,,4,12,0,0,0,0,,0,1
Halt and Catch Fire,N/A,AMC,4,11,0,0,0,0,,0,1
Medic,N/A,NBC,4,11,0,0,0,0,,0,1
Ted Lasso,Apple TV+,,4,11,0,0,0,0,,0,1
Made for Love,HBO Max,,4,9,0,0,0,0,,0,1
Breaking Bad,N/A,AMC,4,8,0,0,0,0,,0,1
Switch,N/A,ITV2,4,8,0,0,0,0,,0,1
Problems,N/A,ABC,4,8,0,0,0,0,,0,1
Dickinson,Apple TV+,,4,7,0,0,0,0,,0,1
Norm,N/A,ABC,4,6,0,0,0,0,,0,1
Billions,N/A,Showtime,4,5,0,0,0,0,,0,1
Making It,N/A,NBC,3,83,0,0,0,0,,0,1
Holy Shit,Prime Video,,3,63,0,0,0,0,,0,1
Bang,N/A,S4C,3,46,0,0,0,0,,0,1
Cane,N/A,CBS,3,35,0,0,0,0,,0,1
David,N/A,TNT,3,34,0,0,0,0,,0,1
STEVE,N/A,Syndication,3,29,0,0,0,0,,0,1
The Good Place,N/A,NBC,3,24,0,0,0,0,,0,1
The Orville,Hulu,,3,24,0,0,0,0,,0,1
Tommy,N/A,CBS,3,22,0,0,0,0,,0,1
The Flight Attendant,HBO Max,,3,22,0,0,0,0,,0,1
Asur,Voot,,3,22,0,0,0,0,,0,1
New Worlds,N/A,Channel 4,3,20,0,0,0,0,,0,1
All In,N/A,SBS,3,20,0,0,0,0,,0,1
New World,Netflix,,3,20,0,0,0,0,,0,1
Borgen,N/A,DR1,3,19,0,0,0,0,,0,1
Five,N/A,Fuji TV,3,19,0,0,0,0,,0,1
The Essex Serpent,Apple TV+,,3,19,0,0,0,0,,0,1
Mars,N/A,GTV,3,18,0,0,0,0,,0,1
MARS,N/A,National Geographic Channel,3,18,0,0,0,0,,0,1
Forever,Netflix,,3,17,0,0,0,0,,0,1
Horizon,N/A,BBC Two,3,17,0,0,0,0,,0,1
Ghost,N/A,SBS,3,17,0,0,0,0,,0,1
Limit,N/A,TV Tokyo,3,17,0,0,0,0,,0,1
Ghosts,N/A,CBS,3,17,0,0,0,0,,0,1
The Movies,N/A,CNN,3,17,0,0,0,0,,0,1
Station Eleven,HBO Max,,3,17,0,0,0,0,,0,1
Gaslit,N/A,STARZ,3,17,0,0,0,0,,0,1
Click,N/A,BBC News,3,16,0,0,0,0,,0,1
Mother,N/A,tvN,3,16,0,0,0,0,,0,1
Guilt,BBC iPlayer,,3,16,0,0,0,0,,0,1
Monkey,N/A,NTV,3,16,0,0,0,0,,0,1
Elementary,N/A,CBS,3,15,0,0,0,0,,0,1
The Following,N/A,FOX,3,15,0,0,0,0,,0,1
Irma Vep,N/A,HBO,3,15,0,0,0,0,,0,1
Person of Interest,N/A,CBS,3,14,0,0,0,0,,0,1
Community,Yahoo! View,,3,14,0,0,0,0,,0,1
Clone,N/A,BBC Three,3,14,0,0,0,0,,0,1
Brain,N/A,KBS2,3,14,0,0,0,0,,0,1
Gran,N/A,BBC One,3,14,0,0,0,0,,0,1
Extra,N/A,Syndication,3,12,0,0,0,0,,0,1
Voice,N/A,OCN,3,12,0,0,0,0,,0,1
Falco,Prime Video,,3,12,0,0,0,0,,0,1
Shadows,N/A,ITV1,3,12,0,0,0,0,,0,1
Corporate,N/A,Comedy Central,3,12,0,0,0,0,,0,1
What We Do in the Shadows,N/A,FX,3,12,0,0,0,0,,0,1
Banshee,N/A,Cinemax,3,11,0,0,0,0,,0,1
Black Sails,N/A,STARZ,3,11,0,0,0,0,,0,1
Younger,Paramount+,,3,11,0,0,0,0,,0,1
Rome,N/A,HBO,3,11,0,0,0,0,,0,1
Insecure,N/A,HBO,3,11,0,0,0,0,,0,1
Train,N/A,OCN,3,11,0,0,0,0,,0,1
Now and Then,Apple TV+,,3,11,0,0,0,0,,0,1
Played,N/A,CTV,3,10,0,0,0,0,,0,1
Twin,NRK TV,,3,10,0,0,0,0,,0,1
Shameless,N/A,Channel 4,3,9,0,0,0,0,,0,1
Buffy the Vampire Slayer,N/A,UPN,3,9,0,0,0,0,,0,1
Lust,HBO Max,,3,9,0,0,0,0,,0,1
Royal Family,N/A,MBC,3,8,0,0,0,0,,0,1
Servant,Apple TV+,,3,8,0,0,0,0,,0,1
The Baby,N/A,HBO,3,8,0,0,0,0,,0,1
Express,Lionsgate+,,3,8,0,0,0,0,,0,1
Critical Role,twitch,,3,7,0,0,0,0,,0,1
Terror,N/A,Viceland,3,7,0,0,0,0,,0,1
Survive,Quibi,,3,7,0,0,0,0,,0,1
Heroes,N/A,CCTV-8,3,6,0,0,0,0,,0,1
The Others,N/A,NBC,3,5,0,0,0,0,,0,1
The Outlaws,BBC iPlayer,,3,5,0,0,0,0,,0,1
The Watch,N/A,BBC America,3,4,0,0,0,0,,0,1
The Morning Show,Apple TV+,,3,4,0,0,0,0,,0,1
Normal People,BBC Three,,3,4,0,0,0,0,,0,1
True Story,Netflix,,3,4,0,0,0,0,,0,1
The 100,N/A,The CW,3,3,0,0,0,0,,0,1
The Edge,N/A,FOX,3,3,0,0,0,0,,0,1
My Mister,N/A,tvN,3,3,0,0,0,0,,0,1
On the Edge,N/A,Channel 4,3,3,0,0,0,0,,0,1
Stephen,N/A,ITV1,3,3,0,0,0,0,,0,1
The Lord of the Rings: The Rings of Power,Prime Video,,3,2,0,0,0,0,,0,1
Ares,Netflix,,3,-5,0,0,0,0,,0,1
Billy,N/A,CBS,2,109,0,0,0,0,,0,1
The Team,N/A,DR1,2,42,0,0,0,0,,0,1
Modern Family,N/A,ABC,2,32,0,0,0,0,,0,1
Calls,Apple TV+,,2,32,0,0,0,0,,0,1
Californication,N/A,Showtime,2,31,0,0,0,0,,0,1
Becoming,Disney+,,2,27,0,0,0,0,,0,1
Weeds,N/A,Showtime,2,26,0,0,0,0,,0,1
Zero,Netflix,,2,26,0,0,0,0,,0,1
New Girl,N/A,FOX,2,23,0,0,0,0,,0,1
Doctor Who,N/A,BBC One,2,21,0,0,0,0,,0,1
The Other Two,HBO Max,,2,21,0,0,0,0,,0,1
Feel Good,Netflix,,2,21,0,0,0,0,,0,1
Trauma,N/A,ICI Radio-Canada Télé,2,18,0,0,0,0,,0,1
This is Going to Hurt,BBC iPlayer,,2,18,0,0,0,0,,0,1
The Case,N/A,BBC One,2,17,0,0,0,0,,0,1
Derry Girls,N/A,Channel 4,2,17,0,0,0,0,,0,1
Fluid,iWantTFC,,2,16,0,0,0,0,,0,1
Downton Abbey,N/A,ITV1,2,15,0,0,0,0,,0,1
Casual,Hulu,,2,15,0,0,0,0,,0,1
Nature,N/A,PBS,2,15,0,0,0,0,,0,1
Chance,Hulu,,2,15,0,0,0,0,,0,1
Simon,N/A,France 5,2,15,0,0,0,0,,0,1
Mare of Easttown,N/A,HBO,2,15,0,0,0,0,,0,1
I Love That for You,N/A,Showtime,2,15,0,0,0,0,,0,1
Lawless,N/A,FOX,2,14,0,0,0,0,,0,1
Suspect,N/A,Channel 4,2,14,0,0,0,0,,0,1
Kings,N/A,NBC,2,13,0,0,0,0,,0,1
Preach,N/A,Lifetime,2,13,0,0,0,0,,0,1
Yellowjackets,N/A,Showtime,2,13,0,0,0,0,,0,1
Peaking,Red Bull TV,,2,13,0,0,0,0,,0,1
Brot,N/A,Ríkisútvarpið,2,13,0,0,0,0,,0,1
Psycho,N/A,ARTE,2,13,0,0,0,0,,0,1
River,N/A,BBC One,2,12,0,0,0,0,,0,1
The Spa,N/A,Sky Witness,2,12,0,0,0,0,,0,1
Split,Prime Video,,2,12,0,0,0,0,,0,1
Succession,N/A,HBO,2,12,0,0,0,0,,0,1
Swing,N/A,Playboy TV,2,12,0,0,0,0,,0,1
Devs,Hulu,,2,12,0,0,0,0,,0,1
Agent,Netflix,,2,12,0,0,0,0,,0,1
Melissa,N/A,Channel 4,2,12,0,0,0,0,,0,1
Angel,N/A,CBS,2,11,0,0,0,0,,0,1
Mental,France tv slash,,2,11,0,0,0,0,,0,1
Siblings,N/A,BBC Three,2,11,0,0,0,0,,0,1
Massive,N/A,BBC Three,2,11,0,0,0,0,,0,1
Watchmen,N/A,HBO,2,11,0,0,0,0,,0,1
Hollywood,Netflix,,2,11,0,0,0,0,,0,1
I Quit,N/A,Discovery Channel,2,11,0,0,0,0,,0,1
12 Monkeys,N/A,Syfy,2,10,0,0,0,0,,0,1
Luther,N/A,TF1,2,10,0,0,0,0,,0,1
Cuts,N/A,UPN,2,10,0,0,0,0,,0,1
Parents,N/A,Sky Showcase,2,10,0,0,0,0,,0,1
Keys,Brat,,2,10,0,0,0,0,,0,1
Anna,N/A,Sky Atlantic,2,10,0,0,0,0,,0,1
It's Fine,Prime Video,,2,10,0,0,0,0,,0,1
Bates Motel,N/A,A&E,2,9,0,0,0,0,,0,1
Rogue,N/A,Audience Network,2,9,0,0,0,0,,0,1
Mad Men,N/A,AMC,2,9,0,0,0,0,,0,1
Wings,N/A,BBC One,2,9,0,0,0,0,,0,1
Deutschland,Prime Video,,2,9,0,0,0,0,,0,1
The Family,Netflix,,2,9,0,0,0,0,,0,1
Bad Guy,N/A,SBS,2,9,0,0,0,0,,0,1
Skin,N/A,FOX,2,9,0,0,0,0,,0,1
Cold,go90,,2,9,0,0,0,0,,0,1
Strike,BBC iPlayer,,2,9,0,0,0,0,,0,1
Grand,N/A,NBC,2,9,0,0,0,0,,0,1
Station 19,N/A,ABC,2,9,0,0,0,0,,0,1
Salty,N/A,Syndication,2,9,0,0,0,0,,0,1
Dogs,Netflix,,2,9,0,0,0,0,,0,1
Mine,N/A,tvN,2,9,0,0,0,0,,0,1
We Are Lady Parts,All 4,,2,9,0,0,0,0,,0,1
Shoresy,CraveTV,,2,9,0,0,0,0,,0,1
Hidden,N/A,BBC One,2,8,0,0,0,0,,0,1
All That,N/A,Nickelodeon,2,8,0,0,0,0,,0,1
Counterpart,N/A,STARZ,2,8,0,0,0,0,,0,1
Maniac,TV 2 Play,,2,8,0,0,0,0,,0,1
Connected,Netflix,,2,8,0,0,0,0,,0,1
Travelers,Netflix,,2,8,0,0,0,0,,0,1
Fear,N/A,MTV,2,8,0,0,0,0,,0,1
Faith,N/A,ITV1,2,8,0,0,0,0,,0,1
Impossible,N/A,BBC One,2,8,0,0,0,0,,0,1
Working,N/A,NBC,2,8,0,0,0,0,,0,1
The Audience,N/A,Channel 4,2,8,0,0,0,0,,0,1
Borderline,Prime Video,,2,8,0,0,0,0,,0,1
Mani,Brat,,2,8,0,0,0,0,,0,1
The Legend,N/A,MBC,2,8,0,0,0,0,,0,1
The Mandalorian,Disney+,,2,8,0,0,0,0,,0,1
Loki,Disney+,,2,8,0,0,0,0,,0,1
The Legend of Vox Machina,Prime Video,,2,8,0,0,0,0,,0,1
In the Beginning,N/A,CBS,2,8,0,0,0,0,,0,1
Jesus,N/A,CBS,2,8,0,0,0,0,,0,1
Bull,N/A,CBS,2,7,0,0,0,0,,0,1
The Building,N/A,CBS,2,7,0,0,0,0,,0,1
The Jury,N/A,FOX,2,7,0,0,0,0,,0,1
Remote,N/A,NTV,2,7,0,0,0,0,,0,1
Toon,KPN Presenteert,,2,7,0,0,0,0,,0,1
Gone,N/A,Investigation Discovery,2,7,0,0,0,0,,0,1
College,N/A,Italia 1,2,7,0,0,0,0,,0,1
Phenom,N/A,ABC,2,7,0,0,0,0,,0,1
The North Water,BBC iPlayer,,2,7,0,0,0,0,,0,1
Minx,HBO Max,,2,7,0,0,0,0,,0,1
The Responder,BBC iPlayer,,2,7,0,0,0,0,,0,1
Only Murders in the Building,Hulu,,2,7,0,0,0,0,,0,1
Over the Top,N/A,ABC,2,7,0,0,0,0,,0,1
High School,Amazon Freevee,,2,7,0,0,0,0,,0,1
High Class,N/A,tvN,2,7,0,0,0,0,,0,1
Diana,N/A,NBC,2,7,0,0,0,0,,0,1
Snowfall,N/A,FX,2,6,0,0,0,0,,0,1
Gate,N/A,Tokyo MX,2,6,0,0,0,0,,0,1
The Last Kingdom,Netflix,,2,6,0,0,0,0,,0,1
Dice,N/A,Showtime,2,6,0,0,0,0,,0,1
The Line,Apple TV+,,2,6,0,0,0,0,,0,1
Memory,N/A,tvN,2,6,0,0,0,0,,0,1
Letterkenny,CraveTV,,2,6,0,0,0,0,,0,1
Insight,N/A,CBS,2,6,0,0,0,0,,0,1
My Girl,Youku,,2,6,0,0,0,0,,0,1
DAVE,N/A,ORF 1,2,6,0,0,0,0,,0,1
The Core,Shudder,,2,6,0,0,0,0,,0,1
The English,BBC iPlayer,,2,6,0,0,0,0,,0,1
Luck,N/A,HBO,2,5,0,0,0,0,,0,1
Fallen,N/A,FreeForm,2,5,0,0,0,0,,0,1
The View,N/A,ABC,2,5,0,0,0,0,,0,1
The Terror,N/A,AMC,2,5,0,0,0,0,,0,1
Coming of Age,N/A,CBS,2,5,0,0,0,0,,0,1
Defending Jacob,Apple TV+,,2,5,0,0,0,0,,0,1
Robin,N/A,SVT1,2,5,0,0,0,0,,0,1
Beef,Netflix,,2,5,0,0,0,0,,0,1
Arcane,Netflix,,2,5,0,0,0,0,,0,1
Grey's Anatomy,N/A,ABC,2,4,0,0,0,0,,0,1
The Blacklist,N/A,NBC,2,4,0,0,0,0,,0,1
Southland,N/A,TNT,2,4,0,0,0,0,,0,1
Maverick,N/A,ABC,2,4,0,0,0,0,,0,1
Chemistry,N/A,Cinemax,2,4,0,0,0,0,,0,1
Wasted,N/A,E4,2,4,0,0,0,0,,0,1
Bust,N/A,ITV1,2,4,0,0,0,0,,0,1
Producer,N/A,KBS2,2,4,0,0,0,0,,0,1
This World,N/A,BBC Two,2,4,0,0,0,0,,0,1
Yellowstone,N/A,Paramount Network,2,4,0,0,0,0,,0,1
Atom,N/A,BBC Four,2,4,0,0,0,0,,0,1
Badass,N/A,Playboy TV,2,4,0,0,0,0,,0,1
I Feel Bad,N/A,NBC,2,4,0,0,0,0,,0,1
Unorthodox,Netflix,,2,4,0,0,0,0,,0,1
Mythic Quest,Apple TV+,,2,4,0,0,0,0,,0,1
Random,YouTube,,2,4,0,0,0,0,,0,1
Blacklist,N/A,GMM25,2,4,0,0,0,0,,0,1
Welcome,N/A,KBS2,2,4,0,0,0,0,,0,1
House of Drag,TVNZ+,,2,4,0,0,0,0,,0,1
Abbott Elementary,N/A,ABC,2,4,0,0,0,0,,0,1
Peacock,BBC iPlayer,,2,4,0,0,0,0,,0,1
Friday Night Lights,N/A,NBC,2,3,0,0,0,0,,0,1
Rake,N/A,ABC,2,3,0,0,0,0,,0,1
ReBoot,N/A,YTV,2,3,0,0,0,0,,0,1
Superstore,N/A,NBC,2,3,0,0,0,0,,0,1
Stella,N/A,Comedy Central,2,3,0,0,0,0,,0,1
13 Reasons Why,Netflix,,2,3,0,0,0,0,,0,1
All Over the Place,N/A,CBBC,2,3,0,0,0,0,,0,1
In the Dark,N/A,The CW,2,3,0,0,0,0,,0,1
Suspicion,Apple TV+,,2,3,0,0,0,0,,0,1
Search,N/A,OCN,2,3,0,0,0,0,,0,1
Karen,N/A,ABC,2,3,0,0,0,0,,0,1
Treadstone,N/A,USA Network,2,3,0,0,0,0,,0,1
Get Back,N/A,BBC One,2,3,0,0,0,0,,0,1
Doom Patrol,N/A,Cartoon Network,2,3,0,0,0,0,,0,1
Access,N/A,C8,2,3,0,0,0,0,,0,1
Buck,N/A,Ketnet,2,3,0,0,0,0,,0,1
Flesh,Eros Now,,2,3,0,0,0,0,,0,1
The Godfather,N/A,DMC,2,3,0,0,0,0,,0,1
Reboot,Hulu,,2,3,0,0,0,0,,0,1
Thea,N/A,ABC,2,3,0,0,0,0,,0,1
Snowflake Mountain,Netflix,,2,3,0,0,0,0,,0,1
Private Practice,N/A,ABC,2,2,0,0,0,0,,0,1
