name,streaming,network,mentions,score,consecutive,gain,total mentions,total top,last date,total score,week added
Love,N/A,MBC,94,461,0,0,0,0,,0,1
Star Wars: Andor,Disney+,,48,486,0,0,0,0,,0,1
House,N/A,FOX,33,204,0,0,0,0,,0,1
The White Lotus,N/A,HBO,30,113,0,0,0,0,,0,1
Black,N/A,OCN,29,169,0,0,0,0,,0,1
Itch,N/A,ABC ME,29,147,0,0,0,0,,0,1
Family,N/A,ITV1,29,125,0,0,0,0,,0,1
Dark,Netflix,,24,139,0,0,0,0,,0,1
Anne,N/A,ITV1,23,166,0,0,0,0,,0,1
House of the Dragon,N/A,HBO,23,148,0,0,0,0,,0,1
Evil,Paramount+,,21,134,0,0,0,0,,0,1
Loving,N/A,ABC,20,171,0,0,0,0,,0,1
Trying,Apple TV+,,20,107,0,0,0,0,,0,1
Interview with the Vampire,AMC+,,19,319,0,0,0,0,,0,1
The Peripheral,Prime Video,,19,156,0,0,0,0,,0,1
The Devil,N/A,KBS2,19,117,0,0,0,0,,0,1
Thriller,N/A,ITV1,19,108,0,0,0,0,,0,1
Move,Netflix,,19,1,0,0,0,0,,0,1
Sona,YouTube,,18,89,0,0,0,0,,0,1
Lost,N/A,jTBC,17,84,0,0,0,0,,0,1
Delete,N/A,REELZ,17,-4,0,0,0,0,,0,1
Happy,N/A,NBC,16,108,0,0,0,0,,0,1
Persona,Netflix,,16,78,0,0,0,0,,0,1
Sort Of,CBC Gem,,16,53,0,0,0,0,,0,1
Review,N/A,Comedy Central,15,64,0,0,0,0,,0,1
Amazon,N/A,Syndication,15,63,0,0,0,0,,0,1
Power,N/A,STARZ,14,129,0,0,0,0,,0,1
The Act,Hulu,,14,121,0,0,0,0,,0,1
Believe,N/A,NBC,14,87,0,0,0,0,,0,1
VICE,N/A,Showtime,14,73,0,0,0,0,,0,1
Guillermo del Toro's Cabinet of Curiosities,Netflix,,13,96,0,0,0,0,,0,1
School,N/A,BBC Two,13,87,0,0,0,0,,0,1
Wanted,N/A,SBS,13,62,0,0,0,0,,0,1
Breaking Bad,N/A,AMC,13,58,0,0,0,0,,0,1
The Patient,Hulu,,12,109,0,0,0,0,,0,1
Honest,N/A,ITV1,12,99,0,0,0,0,,0,1
Missing,N/A,BBC One,12,86,0,0,0,0,,0,1
The Rig,Prime Video,,12,75,0,0,0,0,,0,1
Release,Topic,,12,51,0,0,0,0,,0,1
Detective,N/A,Lifetime,12,46,0,0,0,0,,0,1
Ghost,N/A,SBS,12,42,0,0,0,0,,0,1
Atlanta,N/A,FX,11,116,0,0,0,0,,0,1
This Week,N/A,BBC One,11,93,0,0,0,0,,0,1
