name,streaming,network,mentions,score,consecutive,gain,total mentions,total top,last date,total score,week added
Love,N/A,MBC,150,909,0,0,0,0,,0,1
Yellowjackets,N/A,Showtime,57,380,0,0,0,0,,0,1
Stone,N/A,ABC,53,453,0,0,0,0,,0,1
Peacemaker,HBO Max,,52,597,0,0,0,0,,0,1
Station Eleven,HBO Max,,43,451,0,0,0,0,,0,1
Succession,N/A,HBO,38,225,0,0,0,0,,0,1
1883,Paramount+,,34,142,0,0,0,0,,0,1
The Expanse,Prime Video,,29,228,0,0,0,0,,0,1
Archive 81,Netflix,,28,292,0,0,0,0,,0,1
Black,N/A,OCN,28,134,0,0,0,0,,0,1
Trying,Apple TV+,,27,138,0,0,0,0,,0,1
Yellowstone,N/A,Paramount Network,27,93,0,0,0,0,,0,1
Itch,N/A,ABC ME,26,94,0,0,0,0,,0,1
Dexter,N/A,Showtime,24,147,0,0,0,0,,0,1
The Act,Hulu,,23,78,0,0,0,0,,0,1
Family,N/A,ITV1,21,100,0,0,0,0,,0,1
Euphoria,N/A,HOT3,20,128,0,0,0,0,,0,1
Lost,N/A,jTBC,20,110,0,0,0,0,,0,1
Blood,N/A,Virgin Media One,20,78,0,0,0,0,,0,1
Power,N/A,STARZ,20,65,0,0,0,0,,0,1
Delete,N/A,REELZ,19,156,0,0,0,0,,0,1
Dark,Netflix,,19,93,0,0,0,0,,0,1
Ozark,Netflix,,18,184,0,0,0,0,,0,1
Honest,N/A,ITV1,18,119,0,0,0,0,,0,1
New Blood,N/A,BBC One,18,70,0,0,0,0,,0,1
Sent,N/A,HBO Asia,16,117,0,0,0,0,,0,1
Television,N/A,ITV1,16,90,0,0,0,0,,0,1
House,N/A,FOX,16,83,0,0,0,0,,0,1
Sona,YouTube,,16,61,0,0,0,0,,0,1
Alien,N/A,FX,16,54,0,0,0,0,,0,1
Breaking Bad,N/A,AMC,16,50,0,0,0,0,,0,1
Anne,N/A,ITV1,16,46,0,0,0,0,,0,1
Angel,N/A,CBS,15,107,0,0,0,0,,0,1
Brot,N/A,Ríkisútvarpið,15,76,0,0,0,0,,0,1
Kings,N/A,NBC,15,66,0,0,0,0,,0,1
Persona,Netflix,,15,58,0,0,0,0,,0,1
The Wire,N/A,HBO,15,56,0,0,0,0,,0,1
Amazon,N/A,Syndication,14,86,0,0,0,0,,0,1
The Great,Hulu,,14,75,0,0,0,0,,0,1
Cane,N/A,CBS,14,71,0,0,0,0,,0,1
Kept,N/A,VH1,14,68,0,0,0,0,,0,1
Anno,N/A,NRK1,14,57,0,0,0,0,,0,1
Release,Topic,,14,48,0,0,0,0,,0,1
Review,N/A,Comedy Central,14,34,0,0,0,0,,0,1
Pose,N/A,FX,14,34,0,0,0,0,,0,1
The Rig,Prime Video,,13,191,0,0,0,0,,0,1
Cobra,N/A,Syndication,13,111,0,0,0,0,,0,1
Cobra Kai,Netflix,,13,111,0,0,0,0,,0,1
COBRA,Sky Go,,13,111,0,0,0,0,,0,1
Arcane,Netflix,,13,69,0,0,0,0,,0,1
Cult,N/A,The CW,13,67,0,0,0,0,,0,1
Happy,N/A,NBC,13,16,0,0,0,0,,0,1
Loving,N/A,ABC,12,144,0,0,0,0,,0,1
VICE,N/A,Showtime,12,87,0,0,0,0,,0,1
The Boys,Prime Video,,12,63,0,0,0,0,,0,1
The Plot,Disney+,,12,58,0,0,0,0,,0,1
Wanted,N/A,SBS,12,47,0,0,0,0,,0,1
Believe,N/A,NBC,12,43,0,0,0,0,,0,1
Anna,N/A,Sky Atlantic,12,30,0,0,0,0,,0,1
Mare of Easttown,N/A,HBO,12,24,0,0,0,0,,0,1
This Week,N/A,BBC One,11,98,0,0,0,0,,0,1
Catch,N/A,NPO 3,11,72,0,0,0,0,,0,1
Foundation,Apple TV+,,11,68,0,0,0,0,,0,1
