name,streaming,network,mentions,score,consecutive,gain,total mentions,total top,last date,total score,week added
Love,N/A,MBC,117,570,0,0,0,0,,0,1
Station Eleven,HBO Max,,41,480,0,0,0,0,,0,1
Stone,N/A,ABC,36,228,0,0,0,0,,0,1
Itch,N/A,ABC ME,36,201,0,0,0,0,,0,1
Yellowjackets,N/A,Showtime,31,398,0,0,0,0,,0,1
Dexter,N/A,Showtime,28,148,0,0,0,0,,0,1
Succession,N/A,HBO,26,181,0,0,0,0,,0,1
Yellowstone,N/A,Paramount Network,26,131,0,0,0,0,,0,1
1883,Paramount+,,25,174,0,0,0,0,,0,1
Kings,N/A,NBC,24,142,0,0,0,0,,0,1
Trying,Apple TV+,,24,123,0,0,0,0,,0,1
Search,N/A,OCN,20,192,0,0,0,0,,0,1
Dark,Netflix,,20,66,0,0,0,0,,0,1
This Week,N/A,BBC One,19,183,0,0,0,0,,0,1
Mayo,N/A,BBC One,19,132,0,0,0,0,,0,1
Cobra,N/A,Syndication,19,118,0,0,0,0,,0,1
COBRA,Sky Go,,19,118,0,0,0,0,,0,1
Friends,N/A,ABC,19,112,0,0,0,0,,0,1
The Act,Hulu,,18,164,0,0,0,0,,0,1
Cobra Kai,Netflix,,18,117,0,0,0,0,,0,1
Family,N/A,ITV1,18,94,0,0,0,0,,0,1
The Leftovers,N/A,HBO,17,145,0,0,0,0,,0,1
The Witcher,Netflix,,17,115,0,0,0,0,,0,1
Sent,N/A,HBO Asia,17,64,0,0,0,0,,0,1
Voice,N/A,OCN,17,13,0,0,0,0,,0,1
Lost,N/A,jTBC,16,164,0,0,0,0,,0,1
Search Party,HBO Max,,16,132,0,0,0,0,,0,1
Mayor of Kingstown,Paramount+,,16,116,0,0,0,0,,0,1
Delete,N/A,REELZ,16,104,0,0,0,0,,0,1
Blood,N/A,Virgin Media One,16,80,0,0,0,0,,0,1
Amazon,N/A,Syndication,15,68,0,0,0,0,,0,1
The Expanse,Prime Video,,14,120,0,0,0,0,,0,1
Believe,N/A,NBC,14,98,0,0,0,0,,0,1
Peacemaker,HBO Max,,14,96,0,0,0,0,,0,1
The Plot,Disney+,,14,77,0,0,0,0,,0,1
Pose,N/A,FX,14,63,0,0,0,0,,0,1
The Mandalorian,Disney+,,14,60,0,0,0,0,,0,1
Honest,N/A,ITV1,14,48,0,0,0,0,,0,1
Cane,N/A,CBS,14,42,0,0,0,0,,0,1
Arcane,Netflix,,14,42,0,0,0,0,,0,1
Paris,N/A,Channel 4,13,86,0,0,0,0,,0,1
Loving,N/A,ABC,13,56,0,0,0,0,,0,1
Alone,N/A,History,13,52,0,0,0,0,,0,1
Sign,N/A,TV Asahi,13,48,0,0,0,0,,0,1
