name,streaming,network,mentions,score,consecutive,gain,total mentions,total top,last date,total score,week added
Love,N/A,MBC,106,555,0,0,0,0,,0,1
Severance,Apple TV+,,59,635,0,0,0,0,,0,1
Delete,N/A,REELZ,27,92,0,0,0,0,,0,1
Black,N/A,OCN,26,171,0,0,0,0,,0,1
Dark,Netflix,,23,165,0,0,0,0,,0,1
Winning Time: The Rise of the Lakers Dynasty,N/A,HBO,21,246,0,0,0,0,,0,1
Raised by Wolves,HBO Max,,21,205,0,0,0,0,,0,1
Rain,MX Player,,20,54,0,0,0,0,,0,1
Stone,N/A,ABC,18,131,0,0,0,0,,0,1
VICE,N/A,Showtime,17,88,0,0,0,0,,0,1
Loving,N/A,ABC,16,115,0,0,0,0,,0,1
Thriller,N/A,ITV1,15,116,0,0,0,0,,0,1
Halo,Paramount+,,15,92,0,0,0,0,,0,1
Lost,N/A,jTBC,15,72,0,0,0,0,,0,1
Minx,HBO Max,,14,134,0,0,0,0,,0,1
The Gilded Age,N/A,HBO,14,101,0,0,0,0,,0,1
Kingdom,N/A,Mnet,14,82,0,0,0,0,,0,1
Crash,N/A,STARZ,14,79,0,0,0,0,,0,1
Top Boy,N/A,Channel 4,14,63,0,0,0,0,,0,1
Trying,Apple TV+,,14,56,0,0,0,0,,0,1
Anno,N/A,NRK1,14,52,0,0,0,0,,0,1
Barry,N/A,HBO,13,142,0,0,0,0,,0,1
Flag,N/A,Sky PerfecTV,13,91,0,0,0,0,,0,1
Atlanta,N/A,FX,13,79,0,0,0,0,,0,1
Upload,Prime Video,,13,72,0,0,0,0,,0,1
Family,N/A,ITV1,13,60,0,0,0,0,,0,1
rage,N/A,ABC,13,44,0,0,0,0,,0,1
Murder,N/A,BBC Two,13,43,0,0,0,0,,0,1
The Act,Hulu,,12,113,0,0,0,0,,0,1
My Brilliant Friend,N/A,Rai 1,12,96,0,0,0,0,,0,1
Believe,N/A,NBC,12,95,0,0,0,0,,0,1
Move,Netflix,,12,89,0,0,0,0,,0,1
Our Flag Means Death,HBO Max,,12,87,0,0,0,0,,0,1
Itch,N/A,ABC ME,12,80,0,0,0,0,,0,1
Breaking Bad,N/A,AMC,12,78,0,0,0,0,,0,1
Servant,Apple TV+,,12,57,0,0,0,0,,0,1
Television,N/A,ITV1,11,170,0,0,0,0,,0,1
WeCrashed,Apple TV+,,11,72,0,0,0,0,,0,1
Away,Netflix,,11,52,0,0,0,0,,0,1
Anne,N/A,ITV1,11,48,0,0,0,0,,0,1
Amazon,N/A,Syndication,11,47,0,0,0,0,,0,1
Blind,TVING,tvN,11,31,0,0,0,0,,0,1
Better Call Saul,N/A,AMC,10,93,0,0,0,0,,0,1
Suspicion,Apple TV+,,10,61,0,0,0,0,,0,1
Vice Principals,N/A,HBO,10,56,0,0,0,0,,0,1
Cross,Prime Video,,10,42,0,0,0,0,,0,1
Alien,N/A,FX,10,35,0,0,0,0,,0,1
House,N/A,FOX,10,28,0,0,0,0,,0,1
Brain,N/A,KBS2,10,27,0,0,0,0,,0,1
Mr. Robot,N/A,USA Network,9,103,0,0,0,0,,0,1
School,N/A,BBC Two,9,71,0,0,0,0,,0,1
Black Mirror,Netflix,,9,70,0,0,0,0,,0,1
The Dropout,Hulu,,9,52,0,0,0,0,,0,1
Anna,N/A,Sky Atlantic,9,50,0,0,0,0,,0,1
