name,streaming,network,mentions,score,consecutive,gain,total mentions,total top,last date,total score,week added
Love,N/A,MBC,95,529,0,0,0,0,,0,1
Barry,N/A,HBO,44,374,0,0,0,0,,0,1
Severance,Apple TV+,,26,230,0,0,0,0,,0,1
Better Call Saul,N/A,AMC,26,202,0,0,0,0,,0,1
Sona,YouTube,,22,103,0,0,0,0,,0,1
Atlanta,N/A,FX,21,131,0,0,0,0,,0,1
Lost,N/A,jTBC,21,115,0,0,0,0,,0,1
Honest,N/A,ITV1,21,83,0,0,0,0,,0,1
Dark,Netflix,,20,78,0,0,0,0,,0,1
Trying,Apple TV+,,20,51,0,0,0,0,,0,1
Anne,N/A,ITV1,19,233,0,0,0,0,,0,1
Case,N/A,Stöð 2,18,187,0,0,0,0,,0,1
Outer Range,Prime Video,,18,139,0,0,0,0,,0,1
Star Trek,N/A,NBC,18,114,0,0,0,0,,0,1
Black,N/A,OCN,18,107,0,0,0,0,,0,1
Hack,N/A,CBS,17,187,0,0,0,0,,0,1
Hacks,HBO Max,,17,187,0,0,0,0,,0,1
Television,N/A,ITV1,17,115,0,0,0,0,,0,1
Bosch,Prime Video,,17,104,0,0,0,0,,0,1
Persona,Netflix,,17,80,0,0,0,0,,0,1
Shining Girls,Apple TV+,,16,153,0,0,0,0,,0,1
Norm,N/A,ABC,16,77,0,0,0,0,,0,1
We Own This City,N/A,HBO,15,222,0,0,0,0,,0,1
VICE,N/A,Showtime,15,162,0,0,0,0,,0,1
Strange,N/A,BBC One,15,98,0,0,0,0,,0,1
The Act,Hulu,,15,68,0,0,0,0,,0,1
The Boys,Prime Video,,14,67,0,0,0,0,,0,1
Sent,N/A,HBO Asia,14,56,0,0,0,0,,0,1
Under the Banner of Heaven,Hulu,,13,213,0,0,0,0,,0,1
Loving,N/A,ABC,13,132,0,0,0,0,,0,1
Ozark,Netflix,,13,80,0,0,0,0,,0,1
Slow Horses,Apple TV+,,13,72,0,0,0,0,,0,1
Friends,N/A,ABC,13,59,0,0,0,0,,0,1
Stone,N/A,ABC,13,29,0,0,0,0,,0,1
The Staircase,HBO Max,,12,132,0,0,0,0,,0,1
House,N/A,FOX,12,117,0,0,0,0,,0,1
Breaking Bad,N/A,AMC,12,84,0,0,0,0,,0,1
Moon Knight,Disney+,,12,68,0,0,0,0,,0,1
Caught,N/A,CBC,12,63,0,0,0,0,,0,1
Alone,N/A,History,12,58,0,0,0,0,,0,1
Itch,N/A,ABC ME,12,47,0,0,0,0,,0,1
Mad Men,N/A,AMC,12,44,0,0,0,0,,0,1
Family,N/A,ITV1,12,38,0,0,0,0,,0,1
The Wire,N/A,HBO,11,88,0,0,0,0,,0,1
Blind,TVING,tvN,11,82,0,0,0,0,,0,1
Succession,N/A,HBO,11,68,0,0,0,0,,0,1
Woman,N/A,NTV,11,58,0,0,0,0,,0,1
Amazon,N/A,Syndication,11,56,0,0,0,0,,0,1
Thriller,N/A,ITV1,10,128,0,0,0,0,,0,1
Winning Time: The Rise of the Lakers Dynasty,N/A,HBO,10,99,0,0,0,0,,0,1
Murder,N/A,BBC Two,10,93,0,0,0,0,,0,1
Power,N/A,STARZ,10,56,0,0,0,0,,0,1
Believe,N/A,NBC,10,54,0,0,0,0,,0,1
For All Mankind,Apple TV+,,10,42,0,0,0,0,,0,1
Slow Burn,N/A,EPIX,10,35,0,0,0,0,,0,1
Gaslit,N/A,STARZ,10,23,0,0,0,0,,0,1
Catch,N/A,NPO 3,9,103,0,0,0,0,,0,1
Stranger,N/A,tvN,9,51,0,0,0,0,,0,1
Rising,Hill.TV,,9,49,0,0,0,0,,0,1
Move,Netflix,,9,49,0,0,0,0,,0,1
Suits,N/A,Fuji TV,9,48,0,0,0,0,,0,1
Candy,Voot,,9,47,0,0,0,0,,0,1
The Middle,N/A,ABC,9,45,0,0,0,0,,0,1
Search,N/A,OCN,9,45,0,0,0,0,,0,1
Anno,N/A,NRK1,9,42,0,0,0,0,,0,1
Huge,N/A,FreeForm,9,39,0,0,0,0,,0,1
Normal People,BBC Three,,9,37,0,0,0,0,,0,1
Evil,Paramount+,,9,33,0,0,0,0,,0,1
Wanted,N/A,SBS,9,31,0,0,0,0,,0,1
Mr. Robot,N/A,USA Network,9,28,0,0,0,0,,0,1
Beyond,N/A,FreeForm,9,27,0,0,0,0,,0,1
Tokyo Vice,HBO Max,,8,146,0,0,0,0,,0,1
