name,streaming,network,mentions,score,consecutive,gain,total mentions,total top,last date,total score,week added
Love,N/A,MBC,103,617,0,0,0,0,,0,1
Reacher,Prime Video,,74,528,0,0,0,0,,0,1
Euphoria,N/A,HOT3,37,207,0,0,0,0,,0,1
Raised by Wolves,HBO Max,,33,250,0,0,0,0,,0,1
Stone,N/A,ABC,33,238,0,0,0,0,,0,1
Dark,Netflix,,28,123,0,0,0,0,,0,1
The Act,Hulu,,27,186,0,0,0,0,,0,1
Peacemaker,HBO Max,,24,248,0,0,0,0,,0,1
Murder,N/A,BBC Two,24,170,0,0,0,0,,0,1
House,N/A,FOX,23,147,0,0,0,0,,0,1
Itch,N/A,ABC ME,23,117,0,0,0,0,,0,1
Ozark,Netflix,,21,156,0,0,0,0,,0,1
Trying,Apple TV+,,21,140,0,0,0,0,,0,1
Tommy,N/A,CBS,20,170,0,0,0,0,,0,1
1883,Paramount+,,20,79,0,0,0,0,,0,1
Yellowjackets,N/A,Showtime,19,243,0,0,0,0,,0,1
The Wire,N/A,HBO,19,128,0,0,0,0,,0,1
Hero,N/A,MBC,18,105,0,0,0,0,,0,1
Family,N/A,ITV1,18,92,0,0,0,0,,0,1
Black,N/A,OCN,18,73,0,0,0,0,,0,1
Sign,N/A,TV Asahi,18,70,0,0,0,0,,0,1
Anne,N/A,ITV1,18,70,0,0,0,0,,0,1
Pam & Tommy,Hulu,,17,124,0,0,0,0,,0,1
Popular,N/A,The WB,17,84,0,0,0,0,,0,1
This Week,N/A,BBC One,17,79,0,0,0,0,,0,1
The Plot,Disney+,,17,66,0,0,0,0,,0,1
Television,N/A,ITV1,17,37,0,0,0,0,,0,1
Cross,Prime Video,,16,134,0,0,0,0,,0,1
Case,N/A,Stöð 2,16,130,0,0,0,0,,0,1
Delete,N/A,REELZ,15,140,0,0,0,0,,0,1
Woman,N/A,NTV,15,125,0,0,0,0,,0,1
Honest,N/A,ITV1,15,112,0,0,0,0,,0,1
Suspicion,Apple TV+,,15,107,0,0,0,0,,0,1
Lost,N/A,jTBC,15,75,0,0,0,0,,0,1
Money,N/A,BBC Two,15,43,0,0,0,0,,0,1
The House,Netflix,,14,113,0,0,0,0,,0,1
Loving,N/A,ABC,14,93,0,0,0,0,,0,1
Pose,N/A,FX,14,92,0,0,0,0,,0,1
Away,Netflix,,14,66,0,0,0,0,,0,1
Detective,N/A,Lifetime,14,64,0,0,0,0,,0,1
Wanted,N/A,SBS,14,56,0,0,0,0,,0,1
Amazon,N/A,Syndication,14,43,0,0,0,0,,0,1
Strange,N/A,BBC One,14,37,0,0,0,0,,0,1
Succession,N/A,HBO,13,114,0,0,0,0,,0,1
The Rig,Prime Video,,13,106,0,0,0,0,,0,1
Murderville,Netflix,,13,89,0,0,0,0,,0,1
Power,N/A,STARZ,13,81,0,0,0,0,,0,1
Sona,YouTube,,13,53,0,0,0,0,,0,1
Move,Netflix,,13,44,0,0,0,0,,0,1
The Expanse,Prime Video,,13,36,0,0,0,0,,0,1
Alone,N/A,History,13,6,0,0,0,0,,0,1
The After,Prime Video,,12,125,0,0,0,0,,0,1
Legend,N/A,UPN,12,57,0,0,0,0,,0,1
Believe,N/A,NBC,12,51,0,0,0,0,,0,1
Rain,MX Player,,12,39,0,0,0,0,,0,1
Huge,N/A,FreeForm,12,30,0,0,0,0,,0,1
Stranger,N/A,tvN,12,28,0,0,0,0,,0,1
The Gilded Age,N/A,HBO,11,134,0,0,0,0,,0,1
Kings,N/A,NBC,11,75,0,0,0,0,,0,1
Human,Disney+ Hotstar,,11,60,0,0,0,0,,0,1
Persona,Netflix,,11,49,0,0,0,0,,0,1
Norm,N/A,ABC,11,42,0,0,0,0,,0,1
Anno,N/A,NRK1,11,39,0,0,0,0,,0,1
Breaking Bad,N/A,AMC,11,34,0,0,0,0,,0,1
Train,N/A,OCN,11,33,0,0,0,0,,0,1
Heist,Netflix,,11,27,0,0,0,0,,0,1
Yellowstone,N/A,Paramount Network,11,22,0,0,0,0,,0,1
The Afterparty,Apple TV+,,10,114,0,0,0,0,,0,1
The Street,N/A,BBC One,10,109,0,0,0,0,,0,1
E Street,N/A,Network 10,10,109,0,0,0,0,,0,1
In the House,N/A,UPN,10,109,0,0,0,0,,0,1
Caught,N/A,CBC,10,74,0,0,0,0,,0,1
Alien,N/A,FX,10,59,0,0,0,0,,0,1
Blind,TVING,tvN,10,56,0,0,0,0,,0,1
Blood,N/A,Virgin Media One,10,51,0,0,0,0,,0,1
Over the Top,N/A,ABC,10,49,0,0,0,0,,0,1
Hunter,N/A,CBS,10,48,0,0,0,0,,0,1
Home,Apple TV+,,10,48,0,0,0,0,,0,1
For All Mankind,Apple TV+,,10,46,0,0,0,0,,0,1
Missing,N/A,BBC One,10,45,0,0,0,0,,0,1
Aspe,N/A,VTM,10,45,0,0,0,0,,0,1
Halfway,N/A,BBC Two Wales,10,45,0,0,0,0,,0,1
Trop,ICI Tou.tv,,10,38,0,0,0,0,,0,1
Sent,N/A,HBO Asia,10,33,0,0,0,0,,0,1
Release,Topic,,10,31,0,0,0,0,,0,1
Epic,N/A,Destination America,10,27,0,0,0,0,,0,1
School,N/A,BBC Two,10,27,0,0,0,0,,0,1
Kingdom,N/A,Mnet,10,26,0,0,0,0,,0,1
Kept,N/A,VH1,10,25,0,0,0,0,,0,1
The Americans,N/A,NBC,10,19,0,0,0,0,,0,1
Attack on Titan,N/A,NHK,9,117,0,0,0,0,,0,1
The Window,Streamz,,9,89,0,0,0,0,,0,1
The Righteous Gemstones,N/A,HBO,9,87,0,0,0,0,,0,1
The Great,Hulu,,9,77,0,0,0,0,,0,1
Rising,Hill.TV,,9,76,0,0,0,0,,0,1
Catch,N/A,NPO 3,9,66,0,0,0,0,,0,1
Thriller,N/A,ITV1,9,60,0,0,0,0,,0,1
Gomorra,N/A,Sky Atlantic,9,51,0,0,0,0,,0,1
All of Us,N/A,The CW,9,44,0,0,0,0,,0,1
All of Us Are Dead,Netflix,,9,44,0,0,0,0,,0,1
Romance,N/A,France 2,9,35,0,0,0,0,,0,1
Brot,N/A,Ríkisútvarpið,9,27,0,0,0,0,,0,1
The One,Netflix,,9,13,0,0,0,0,,0,1
Game of Thrones,N/A,HBO,9,9,0,0,0,0,,0,1
Station Eleven,HBO Max,,8,141,0,0,0,0,,0,1
The Leftovers,N/A,HBO,8,109,0,0,0,0,,0,1
Archive 81,Netflix,,8,75,0,0,0,0,,0,1
Out There,N/A,IFC,8,51,0,0,0,0,,0,1
Anna,N/A,Sky Atlantic,8,47,0,0,0,0,,0,1
Elementary,N/A,CBS,8,44,0,0,0,0,,0,1
Easy,Netflix,,8,43,0,0,0,0,,0,1
Evil,Paramount+,,8,41,0,0,0,0,,0,1
True Detective,N/A,HBO,8,40,0,0,0,0,,0,1
Gran,N/A,BBC One,8,40,0,0,0,0,,0,1
Peaky Blinders,N/A,BBC One,8,35,0,0,0,0,,0,1
Foundation,Apple TV+,,8,35,0,0,0,0,,0,1
Gone,N/A,Investigation Discovery,8,30,0,0,0,0,,0,1
Happy,N/A,NBC,8,27,0,0,0,0,,0,1
Skin,N/A,FOX,8,26,0,0,0,0,,0,1
Servant,Apple TV+,,8,26,0,0,0,0,,0,1
Connect,Disney+,,7,95,0,0,0,0,,0,1
Medic,N/A,NBC,7,65,0,0,0,0,,0,1
Faith,N/A,ITV1,7,64,0,0,0,0,,0,1
Supernatural,N/A,BBC One,7,61,0,0,0,0,,0,1
Punch,N/A,SBS,7,59,0,0,0,0,,0,1
The Book of Boba Fett,Disney+,,7,52,0,0,0,0,,0,1
The Legend,N/A,MBC,7,51,0,0,0,0,,0,1
Limit,N/A,TV Tokyo,7,50,0,0,0,0,,0,1
GOLD,N/A,Fuji TV,7,39,0,0,0,0,,0,1
Star Trek,N/A,NBC,7,37,0,0,0,0,,0,1
Somebody,N/A,Mnet,7,36,0,0,0,0,,0,1
ZeroZeroZero,N/A,Sky Atlantic,7,35,0,0,0,0,,0,1
Zero,Netflix,,7,35,0,0,0,0,,0,1
Abbott Elementary,N/A,ABC,7,35,0,0,0,0,,0,1
Banshee,N/A,Cinemax,7,30,0,0,0,0,,0,1
Cult,N/A,The CW,7,27,0,0,0,0,,0,1
Class,BBC Three,,7,26,0,0,0,0,,0,1
