name,streaming,network,mentions,score,consecutive,gain,total mentions,total top,last date,total score,week added
Love,N/A,MBC,82,400,0,0,0,0,,0,1
The Boys,Prime Video,,55,544,0,0,0,0,,0,1
Strange,N/A,BBC One,42,407,0,0,0,0,,0,1
Black,N/A,OCN,39,320,0,0,0,0,,0,1
Stranger,N/A,tvN,32,315,0,0,0,0,,0,1
Stranger Things,Netflix,,31,285,0,0,0,0,,0,1
Better Call Saul,N/A,AMC,30,382,0,0,0,0,,0,1
Murder,N/A,BBC Two,30,185,0,0,0,0,,0,1
Dark,Netflix,,26,109,0,0,0,0,,0,1
The Bear,Hulu,,24,398,0,0,0,0,,0,1
Severance,Apple TV+,,24,257,0,0,0,0,,0,1
Westworld,N/A,HBO,24,130,0,0,0,0,,0,1
Black Bird,Apple TV+,,23,261,0,0,0,0,,0,1
For All Mankind,Apple TV+,,21,220,0,0,0,0,,0,1
Move,Netflix,,21,97,0,0,0,0,,0,1
Honest,N/A,ITV1,19,80,0,0,0,0,,0,1
Itch,N/A,ABC ME,18,117,0,0,0,0,,0,1
This Week,N/A,BBC One,17,157,0,0,0,0,,0,1
The Building,N/A,CBS,16,117,0,0,0,0,,0,1
Only Murders in the Building,Hulu,,16,117,0,0,0,0,,0,1
The Terminal List,Prime Video,,16,77,0,0,0,0,,0,1
Trying,Apple TV+,,16,54,0,0,0,0,,0,1
Hero,N/A,MBC,15,166,0,0,0,0,,0,1
Television,N/A,ITV1,15,136,0,0,0,0,,0,1
Brot,N/A,Ríkisútvarpið,15,87,0,0,0,0,,0,1
Loving,N/A,ABC,15,72,0,0,0,0,,0,1
Case,N/A,Stöð 2,15,65,0,0,0,0,,0,1
The Act,Hulu,,15,61,0,0,0,0,,0,1
Family,N/A,ITV1,14,114,0,0,0,0,,0,1
Detective,N/A,Lifetime,14,77,0,0,0,0,,0,1
Anno,N/A,NRK1,13,106,0,0,0,0,,0,1
House,N/A,FOX,13,79,0,0,0,0,,0,1
Star Trek,N/A,NBC,13,57,0,0,0,0,,0,1
Delete,N/A,REELZ,13,36,0,0,0,0,,0,1
Irma Vep,N/A,HBO,12,68,0,0,0,0,,0,1
Wanted,N/A,SBS,12,51,0,0,0,0,,0,1
Ella,N/A,VTM,12,50,0,0,0,0,,0,1
Players,Paramount+,,11,97,0,0,0,0,,0,1
Player,N/A,OCN,11,97,0,0,0,0,,0,1
