name,streaming,network,mentions,score,consecutive,gain,total mentions,total top,last date,total score,week added
Love,N/A,MBC,95,515,0,0,0,0,,0,1
Black,N/A,OCN,34,341,0,0,0,0,,0,1
For All Mankind,Apple TV+,,28,159,0,0,0,0,,0,1
The Americans,N/A,NBC,26,217,0,0,0,0,,0,1
Dark,Netflix,,26,121,0,0,0,0,,0,1
Murder,N/A,BBC Two,25,285,0,0,0,0,,0,1
Severance,Apple TV+,,23,363,0,0,0,0,,0,1
The Old Man,N/A,FX,22,333,0,0,0,0,,0,1
Delete,N/A,REELZ,22,118,0,0,0,0,,0,1
Better Call Saul,N/A,AMC,21,275,0,0,0,0,,0,1
The Bear,Hulu,,20,230,0,0,0,0,,0,1
Westworld,N/A,HBO,20,155,0,0,0,0,,0,1
Barry,N/A,HBO,20,134,0,0,0,0,,0,1
The Rehearsal,N/A,HBO,18,384,0,0,0,0,,0,1
Black Bird,Apple TV+,,18,260,0,0,0,0,,0,1
Sona,YouTube,,18,122,0,0,0,0,,0,1
Trying,Apple TV+,,18,94,0,0,0,0,,0,1
Honest,N/A,ITV1,18,60,0,0,0,0,,0,1
The Building,N/A,CBS,17,243,0,0,0,0,,0,1
Only Murders in the Building,Hulu,,17,243,0,0,0,0,,0,1
Persona,Netflix,,17,121,0,0,0,0,,0,1
House,N/A,FOX,17,109,0,0,0,0,,0,1
Away,Netflix,,15,101,0,0,0,0,,0,1
Anne,N/A,ITV1,15,62,0,0,0,0,,0,1
Thriller,N/A,ITV1,14,91,0,0,0,0,,0,1
Strange,N/A,BBC One,13,110,0,0,0,0,,0,1
Players,Paramount+,,13,87,0,0,0,0,,0,1
Player,N/A,OCN,13,87,0,0,0,0,,0,1
Breaking Bad,N/A,AMC,13,54,0,0,0,0,,0,1
Loving,N/A,ABC,12,224,0,0,0,0,,0,1
Wanted,N/A,SBS,12,94,0,0,0,0,,0,1
The Boys,Prime Video,,12,90,0,0,0,0,,0,1
Evil,Paramount+,,12,82,0,0,0,0,,0,1
Review,N/A,Comedy Central,12,33,0,0,0,0,,0,1
Mr Inbetween,N/A,FX,11,236,0,0,0,0,,0,1
The Wire,N/A,HBO,11,66,0,0,0,0,,0,1
The Plot,Disney+,,11,44,0,0,0,0,,0,1
Huge,N/A,FreeForm,10,110,0,0,0,0,,0,1
The Act,Hulu,,10,73,0,0,0,0,,0,1
The Terminal List,Prime Video,,10,58,0,0,0,0,,0,1
The Orville,Hulu,,10,53,0,0,0,0,,0,1
Release,Topic,,10,45,0,0,0,0,,0,1
Happy,N/A,NBC,10,43,0,0,0,0,,0,1
Itch,N/A,ABC ME,10,31,0,0,0,0,,0,1
Monk,N/A,USA Network,10,24,0,0,0,0,,0,1
Succession,N/A,HBO,9,115,0,0,0,0,,0,1
Tonight,N/A,ITV1,9,97,0,0,0,0,,0,1
Lost,N/A,jTBC,9,89,0,0,0,0,,0,1
Primal,N/A,Adult Swim,9,65,0,0,0,0,,0,1
Move,Netflix,,9,48,0,0,0,0,,0,1
Space,N/A,CBS,9,46,0,0,0,0,,0,1
Home,Apple TV+,,9,39,0,0,0,0,,0,1
Anno,N/A,NRK1,9,27,0,0,0,0,,0,1
12 Monkeys,N/A,Syfy,9,23,0,0,0,0,,0,1
Monkey,N/A,NTV,9,23,0,0,0,0,,0,1
Keys,Brat,,9,23,0,0,0,0,,0,1
Blind,TVING,tvN,9,16,0,0,0,0,,0,1
Riot,N/A,FOX,8,126,0,0,0,0,,0,1
Patriot,Prime Video,,8,126,0,0,0,0,,0,1
Amazon,N/A,Syndication,8,126,0,0,0,0,,0,1
Irma Vep,N/A,HBO,8,91,0,0,0,0,,0,1
Dogs,Netflix,,8,73,0,0,0,0,,0,1
Rain,MX Player,,8,55,0,0,0,0,,0,1
Friends,N/A,ABC,8,42,0,0,0,0,,0,1
The One,Netflix,,8,41,0,0,0,0,,0,1
Warrior,HBO Max,,8,39,0,0,0,0,,0,1
American Vandal,Netflix,,8,39,0,0,0,0,,0,1
Nathan for You,N/A,Comedy Central,8,37,0,0,0,0,,0,1
Twin,NRK TV,,8,36,0,0,0,0,,0,1
Pachinko,Apple TV+,,7,109,0,0,0,0,,0,1
Television,N/A,ITV1,7,100,0,0,0,0,,0,1
Family,N/A,ITV1,7,71,0,0,0,0,,0,1
The Great,Hulu,,7,58,0,0,0,0,,0,1
Extra,N/A,Syndication,7,57,0,0,0,0,,0,1
Shadow,Netflix,,7,45,0,0,0,0,,0,1
Kept,N/A,VH1,7,44,0,0,0,0,,0,1
Catch,N/A,NPO 3,7,41,0,0,0,0,,0,1
Treme,N/A,HBO,7,39,0,0,0,0,,0,1
The Expanse,Prime Video,,7,34,0,0,0,0,,0,1
Easy,Netflix,,7,33,0,0,0,0,,0,1
Twin Peaks,N/A,Showtime,7,31,0,0,0,0,,0,1
Star Trek,N/A,NBC,7,29,0,0,0,0,,0,1
The Writer,N/A,MBC Drama,7,29,0,0,0,0,,0,1
Detective,N/A,Lifetime,7,28,0,0,0,0,,0,1
Woke,Hulu,,7,24,0,0,0,0,,0,1
Click,N/A,BBC News,7,21,0,0,0,0,,0,1
Peaky Blinders,N/A,BBC One,7,10,0,0,0,0,,0,1
Halfway,N/A,BBC Two Wales,6,85,0,0,0,0,,0,1
Extraordinary,Disney+,,6,53,0,0,0,0,,0,1
Stranger,N/A,tvN,6,49,0,0,0,0,,0,1
Trust,N/A,BBC One,6,48,0,0,0,0,,0,1
rage,N/A,ABC,6,47,0,0,0,0,,0,1
Boardwalk Empire,N/A,HBO,6,45,0,0,0,0,,0,1
Empire,N/A,CBS,6,45,0,0,0,0,,0,1
Justified,N/A,FX,6,39,0,0,0,0,,0,1
Baby,Netflix,,6,38,0,0,0,0,,0,1
Shadows,N/A,ITV1,6,36,0,0,0,0,,0,1
What We Do in the Shadows,N/A,FX,6,36,0,0,0,0,,0,1
Five,N/A,Fuji TV,6,35,0,0,0,0,,0,1
Camp,N/A,NBC,6,31,0,0,0,0,,0,1
Mare of Easttown,N/A,HBO,6,31,0,0,0,0,,0,1
Homeland,N/A,Showtime,6,28,0,0,0,0,,0,1
Banshee,N/A,Cinemax,6,28,0,0,0,0,,0,1
Cross,Prime Video,,6,25,0,0,0,0,,0,1
Drive,N/A,FOX,6,24,0,0,0,0,,0,1
Ella,N/A,VTM,6,23,0,0,0,0,,0,1
Believe,N/A,NBC,6,22,0,0,0,0,,0,1
Radar,N/A,NPO 1,6,22,0,0,0,0,,0,1
Sort Of,CBC Gem,,6,22,0,0,0,0,,0,1
True Detective,N/A,HBO,6,21,0,0,0,0,,0,1
Six Feet Under,N/A,HBO,6,21,0,0,0,0,,0,1
With You,iQIYI,,6,19,0,0,0,0,,0,1
Pose,N/A,FX,6,14,0,0,0,0,,0,1
Stupid,N/A,BBC One,6,14,0,0,0,0,,0,1
VICE,N/A,Showtime,6,13,0,0,0,0,,0,1
Traveler,N/A,jTBC,6,13,0,0,0,0,,0,1
Holy Shit,Prime Video,,5,103,0,0,0,0,,0,1
Chef,N/A,Fuji TV,5,55,0,0,0,0,,0,1
Stranger Things,Netflix,,5,47,0,0,0,0,,0,1
Train,N/A,OCN,5,46,0,0,0,0,,0,1
Class,BBC Three,,5,43,0,0,0,0,,0,1
Money,N/A,BBC Two,5,42,0,0,0,0,,0,1
Reservation Dogs,Hulu,,5,42,0,0,0,0,,0,1
