name,streaming,network,mentions,score,consecutive,gain,total mentions,total top,last date,total score,week added
Billions,N/A,Showtime,9,42,0,0,0,0,,0,1
Better Call Saul,N/A,AMC,9,38,0,0,0,0,,0,1
Yellowstone,N/A,Paramount Network,9,37,0,0,0,0,,0,1
Breaking Bad,N/A,AMC,9,36,0,0,0,0,,0,1
Sona,YouTube,,9,36,0,0,0,0,,0,1
Star Trek,N/A,NBC,9,34,0,0,0,0,,0,1
Drive,N/A,FOX,9,33,0,0,0,0,,0,1
Blood,N/A,Virgin Media One,9,32,0,0,0,0,,0,1
Limit,N/A,TV Tokyo,9,26,0,0,0,0,,0,1
Mars,N/A,GTV,9,18,0,0,0,0,,0,1
MARS,N/A,National Geographic Channel,9,18,0,0,0,0,,0,1
Shadow,Netflix,,9,18,0,0,0,0,,0,1
Pose,N/A,FX,9,14,0,0,0,0,,0,1
Somebody,N/A,Mnet,8,99,0,0,0,0,,0,1
The Righteous Gemstones,N/A,HBO,8,86,0,0,0,0,,0,1
The Rig,Prime Video,,8,86,0,0,0,0,,0,1
Loving,N/A,ABC,8,60,0,0,0,0,,0,1
Huge,N/A,FreeForm,8,55,0,0,0,0,,0,1
Reacher,Prime Video,,8,54,0,0,0,0,,0,1
Released,N/A,Oprah Winfrey Network,8,37,0,0,0,0,,0,1
Persona,Netflix,,8,37,0,0,0,0,,0,1
Black Sails,N/A,STARZ,8,33,0,0,0,0,,0,1
Search,N/A,OCN,8,32,0,0,0,0,,0,1
Mr. Robot,N/A,USA Network,8,30,0,0,0,0,,0,1
Catch,N/A,NPO 3,8,30,0,0,0,0,,0,1
The Great,Hulu,,8,27,0,0,0,0,,0,1
Rain,MX Player,,8,27,0,0,0,0,,0,1
Detective,N/A,Lifetime,8,25,0,0,0,0,,0,1
Alien,N/A,FX,8,22,0,0,0,0,,0,1
Community,Yahoo! View,,8,20,0,0,0,0,,0,1
Tonight,N/A,ITV1,8,16,0,0,0,0,,0,1
Deadwood,N/A,HBO,8,15,0,0,0,0,,0,1
Space,N/A,CBS,8,13,0,0,0,0,,0,1
Move,Netflix,,8,7,0,0,0,0,,0,1
Somebody Somewhere,N/A,HBO,7,94,0,0,0,0,,0,1
Touch,N/A,FOX,7,76,0,0,0,0,,0,1
The Gilded Age,N/A,HBO,7,74,0,0,0,0,,0,1
My Brilliant Friend,N/A,Rai 1,7,59,0,0,0,0,,0,1
Away,Netflix,,7,58,0,0,0,0,,0,1
Caught,N/A,CBC,7,57,0,0,0,0,,0,1
For All Mankind,Apple TV+,,7,55,0,0,0,0,,0,1
Succession,N/A,HBO,7,48,0,0,0,0,,0,1
Pieces of Her,Netflix,,7,45,0,0,0,0,,0,1
Peacemaker,HBO Max,,7,42,0,0,0,0,,0,1
Easy,Netflix,,7,42,0,0,0,0,,0,1
Anne,N/A,ITV1,7,40,0,0,0,0,,0,1
Cult,N/A,The CW,7,39,0,0,0,0,,0,1
Mad Men,N/A,AMC,7,37,0,0,0,0,,0,1
Baby,Netflix,,7,31,0,0,0,0,,0,1
Twin Peaks,N/A,Showtime,7,29,0,0,0,0,,0,1
Twin,NRK TV,,7,29,0,0,0,0,,0,1
Star Trek: Picard,Paramount+,,7,27,0,0,0,0,,0,1
Inventing Anna,Netflix,,7,27,0,0,0,0,,0,1
Case,N/A,Stöð 2,7,21,0,0,0,0,,0,1
Modern Family,N/A,ABC,7,17,0,0,0,0,,0,1
Veep,N/A,HBO,7,17,0,0,0,0,,0,1
Fortuna,N/A,NRK1,7,15,0,0,0,0,,0,1
Foundation,Apple TV+,,7,13,0,0,0,0,,0,1
Shadows,N/A,ITV1,7,11,0,0,0,0,,0,1
The Americans,N/A,NBC,6,79,0,0,0,0,,0,1
Vikings: Valhalla,Netflix,,6,56,0,0,0,0,,0,1
Barry,N/A,HBO,6,54,0,0,0,0,,0,1
Today,N/A,NBC,6,53,0,0,0,0,,0,1
Believe,N/A,NBC,6,39,0,0,0,0,,0,1
Upload,Prime Video,,6,36,0,0,0,0,,0,1
This is Going to Hurt,BBC iPlayer,,6,34,0,0,0,0,,0,1
Norm,N/A,ABC,6,33,0,0,0,0,,0,1
The Premise,Hulu,,6,33,0,0,0,0,,0,1
School,N/A,BBC Two,6,32,0,0,0,0,,0,1
The Lake,Prime Video,,6,32,0,0,0,0,,0,1
Mr Inbetween,N/A,FX,6,31,0,0,0,0,,0,1
Click,N/A,BBC News,6,28,0,0,0,0,,0,1
The Sopranos,N/A,HBO,6,27,0,0,0,0,,0,1
Hunter,N/A,CBS,6,27,0,0,0,0,,0,1
Hero,N/A,MBC,6,27,0,0,0,0,,0,1
Trop,ICI Tou.tv,,6,27,0,0,0,0,,0,1
Legend,N/A,UPN,6,26,0,0,0,0,,0,1
All of Us,N/A,The CW,6,24,0,0,0,0,,0,1
All of Us Are Dead,Netflix,,6,24,0,0,0,0,,0,1
GOLD,N/A,Fuji TV,6,23,0,0,0,0,,0,1
The Deuce,N/A,HBO,6,22,0,0,0,0,,0,1
Homeland,N/A,Showtime,6,21,0,0,0,0,,0,1
Out There,N/A,IFC,6,21,0,0,0,0,,0,1
Rising,Hill.TV,,6,20,0,0,0,0,,0,1
Stuck,N/A,TLC,6,19,0,0,0,0,,0,1
Dickinson,Apple TV+,,6,17,0,0,0,0,,0,1
Five,N/A,Fuji TV,6,16,0,0,0,0,,0,1
rage,N/A,ABC,6,15,0,0,0,0,,0,1
Veronica Mars,Hulu,,6,14,0,0,0,0,,0,1
Missing,N/A,BBC One,6,11,0,0,0,0,,0,1
What We Do in the Shadows,N/A,FX,6,9,0,0,0,0,,0,1
Batman,N/A,ABC,6,8,0,0,0,0,,0,1
Gran,N/A,BBC One,5,63,0,0,0,0,,0,1
Martin,N/A,FOX,5,36,0,0,0,0,,0,1
The Walking Dead,AMC+,,5,33,0,0,0,0,,0,1
The Cleaning Lady,N/A,FOX,5,30,0,0,0,0,,0,1
Single Drunk Female,N/A,FreeForm,5,28,0,0,0,0,,0,1
All In,N/A,SBS,5,26,0,0,0,0,,0,1
High School,Amazon Freevee,,5,26,0,0,0,0,,0,1
The Knick,N/A,Cinemax,5,25,0,0,0,0,,0,1
The Building,N/A,CBS,5,24,0,0,0,0,,0,1
Only Murders in the Building,Hulu,,5,24,0,0,0,0,,0,1
Six Feet Under,N/A,HBO,5,23,0,0,0,0,,0,1
Beyond,N/A,FreeForm,5,22,0,0,0,0,,0,1
Chance,Hulu,,5,22,0,0,0,0,,0,1
Ella,N/A,VTM,5,22,0,0,0,0,,0,1
Driven,PassionFlix,,5,22,0,0,0,0,,0,1
MAID,Netflix,,5,22,0,0,0,0,,0,1
Downton Abbey,N/A,ITV1,5,21,0,0,0,0,,0,1
Dope,Netflix,,5,21,0,0,0,0,,0,1
Dopesick,Hulu,,5,21,0,0,0,0,,0,1
Vice Principals,N/A,HBO,5,20,0,0,0,0,,0,1
Connect,Disney+,,5,19,0,0,0,0,,0,1
Resident Alien,N/A,Syfy,5,17,0,0,0,0,,0,1
The Middle,N/A,ABC,5,16,0,0,0,0,,0,1
The Office,Shahid,,5,16,0,0,0,0,,0,1
Mythic Quest,Apple TV+,,5,16,0,0,0,0,,0,1
Friday Night Lights,N/A,NBC,5,14,0,0,0,0,,0,1
The Good Place,N/A,NBC,5,13,0,0,0,0,,0,1
Medic,N/A,NBC,5,12,0,0,0,0,,0,1
True Detective,N/A,HBO,5,11,0,0,0,0,,0,1
Voice,N/A,OCN,5,10,0,0,0,0,,0,1
Olivia,N/A,TF1,5,10,0,0,0,0,,0,1
Superman,N/A,CBS,5,8,0,0,0,0,,0,1
Soundtrack,Netflix,,4,91,0,0,0,0,,0,1
Grand,N/A,NBC,4,62,0,0,0,0,,0,1
The Other Two,HBO Max,,4,58,0,0,0,0,,0,1
Station Eleven,HBO Max,,4,57,0,0,0,0,,0,1
Class,BBC Three,,4,51,0,0,0,0,,0,1
Mood,BBC iPlayer,,4,46,0,0,0,0,,0,1
The Scene,YouTube,,4,44,0,0,0,0,,0,1
Push,N/A,ABC,4,35,0,0,0,0,,0,1
Evil,Paramount+,,4,31,0,0,0,0,,0,1
Legit,N/A,BBC One,4,30,0,0,0,0,,0,1
South Park,N/A,Comedy Central,4,29,0,0,0,0,,0,1
Ghost,N/A,SBS,4,27,0,0,0,0,,0,1
Ghosts,N/A,CBS,4,27,0,0,0,0,,0,1
Sent,N/A,HBO Asia,4,25,0,0,0,0,,0,1
College,N/A,Italia 1,4,23,0,0,0,0,,0,1
Skin,N/A,FOX,4,22,0,0,0,0,,0,1
Kept,N/A,VH1,4,22,0,0,0,0,,0,1
Sold,N/A,ITV1,4,19,0,0,0,0,,0,1
Popular,N/A,The WB,4,17,0,0,0,0,,0,1
Ted Lasso,Apple TV+,,4,17,0,0,0,0,,0,1
Mine,N/A,tvN,4,17,0,0,0,0,,0,1
Elementary,N/A,CBS,4,16,0,0,0,0,,0,1
Major,N/A,NHK,4,16,0,0,0,0,,0,1
100%,N/A,Channel 5,4,16,0,0,0,0,,0,1
Halfway,N/A,BBC Two Wales,4,16,0,0,0,0,,0,1
Genius,N/A,National Geographic Channel,4,15,0,0,0,0,,0,1
Heist,Netflix,,4,15,0,0,0,0,,0,1
Chef,N/A,Fuji TV,4,15,0,0,0,0,,0,1
Julia,N/A,LBCI,4,15,0,0,0,0,,0,1
Wolf,N/A,CBS,4,15,0,0,0,0,,0,1
Stupid,N/A,BBC One,4,14,0,0,0,0,,0,1
Train,N/A,OCN,4,13,0,0,0,0,,0,1
Game of Thrones,N/A,HBO,4,12,0,0,0,0,,0,1
Fleabag,BBC Three,,4,12,0,0,0,0,,0,1
This Is Us,N/A,NBC,4,12,0,0,0,0,,0,1
Toma,N/A,ABC,4,11,0,0,0,0,,0,1
Wanna,Netflix,,4,11,0,0,0,0,,0,1
Mental,France tv slash,,4,10,0,0,0,0,,0,1
Better Things,N/A,FX,4,8,0,0,0,0,,0,1
The Others,N/A,NBC,4,8,0,0,0,0,,0,1
David,N/A,TNT,4,7,0,0,0,0,,0,1
Justice League Unlimited,N/A,Cartoon Network,4,6,0,0,0,0,,0,1
Loudermilk,Prime Video,,4,6,0,0,0,0,,0,1
Truth,Youku,,4,6,0,0,0,0,,0,1
Working,N/A,NBC,3,62,0,0,0,0,,0,1
Atlanta,N/A,FX,3,60,0,0,0,0,,0,1
Big Little Lies,N/A,HBO,3,51,0,0,0,0,,0,1
Sharp Objects,N/A,HBO,3,43,0,0,0,0,,0,1
Power,N/A,STARZ,3,38,0,0,0,0,,0,1
The Night Of,N/A,HBO,3,34,0,0,0,0,,0,1
Played,N/A,CTV,3,33,0,0,0,0,,0,1
Invincible,Prime Video,,3,31,0,0,0,0,,0,1
Luck,N/A,HBO,3,30,0,0,0,0,,0,1
Human,Disney+ Hotstar,,3,28,0,0,0,0,,0,1
Devs,Hulu,,3,27,0,0,0,0,,0,1
True Story,Netflix,,3,27,0,0,0,0,,0,1
Based on a True Story,Peacock,,3,27,0,0,0,0,,0,1
Snowfall,N/A,FX,3,26,0,0,0,0,,0,1
Dynasty,N/A,The CW,3,26,0,0,0,0,,0,1
Suspicion,Apple TV+,,3,23,0,0,0,0,,0,1
Forgotten,N/A,ITV1,3,23,0,0,0,0,,0,1
Paranormal,Netflix,,3,22,0,0,0,0,,0,1
Bob's Burgers,N/A,FOX,3,21,0,0,0,0,,0,1
The Loop,N/A,FOX,3,21,0,0,0,0,,0,1
Tales from the Loop,Prime Video,,3,21,0,0,0,0,,0,1
The Responder,BBC iPlayer,,3,21,0,0,0,0,,0,1
Christian,Now,Sky Atlantic,3,21,0,0,0,0,,0,1
Fried,N/A,BBC Three,3,20,0,0,0,0,,0,1
Mother,N/A,tvN,3,20,0,0,0,0,,0,1
Mani,Brat,,3,20,0,0,0,0,,0,1
Amanda,N/A,Mega,3,20,0,0,0,0,,0,1
Marc,N/A,ITV1,3,19,0,0,0,0,,0,1
Universe,N/A,BBC Two,3,19,0,0,0,0,,0,1
Chemistry,N/A,Cinemax,3,18,0,0,0,0,,0,1
Thea,N/A,ABC,3,18,0,0,0,0,,0,1
STEVE,N/A,Syndication,3,17,0,0,0,0,,0,1
Safe,Netflix,,3,17,0,0,0,0,,0,1
Search Party,HBO Max,,3,16,0,0,0,0,,0,1
Snowpiercer,N/A,TNT,3,16,0,0,0,0,,0,1
How I Met Your Father,Hulu,,3,16,0,0,0,0,,0,1
Suspect,N/A,Channel 4,3,16,0,0,0,0,,0,1
Acapulco,Apple TV+,,3,15,0,0,0,0,,0,1
Russian Doll,Netflix,,3,15,0,0,0,0,,0,1
Moon Knight,Disney+,,3,15,0,0,0,0,,0,1
The White Lotus,N/A,HBO,3,15,0,0,0,0,,0,1
The Watch,N/A,BBC America,3,14,0,0,0,0,,0,1
Alone,N/A,History,3,14,0,0,0,0,,0,1
Wolf Like Me,Stan,,3,14,0,0,0,0,,0,1
The King,N/A,Sky Atlantic,3,14,0,0,0,0,,0,1
Seinfeld,N/A,NBC,3,13,0,0,0,0,,0,1
Alice,N/A,SBS,3,13,0,0,0,0,,0,1
Riot,N/A,FOX,3,13,0,0,0,0,,0,1
Lynch,N/A,Fox Premium,3,13,0,0,0,0,,0,1
Patriot,Prime Video,,3,13,0,0,0,0,,0,1
Bizarre,N/A,CTV,3,13,0,0,0,0,,0,1
Alice in Borderland,Netflix,,3,13,0,0,0,0,,0,1
Regret,Shahid,,3,13,0,0,0,0,,0,1
Rush,N/A,Network 10,3,12,0,0,0,0,,0,1
Producer,N/A,KBS2,3,12,0,0,0,0,,0,1
Massive,N/A,BBC Three,3,12,0,0,0,0,,0,1
Stranger,N/A,tvN,3,12,0,0,0,0,,0,1
Beat,Prime Video,,3,12,0,0,0,0,,0,1
The One,Netflix,,3,12,0,0,0,0,,0,1
Hannibal,N/A,NBC,3,11,0,0,0,0,,0,1
Sign,N/A,TV Asahi,3,11,0,0,0,0,,0,1
Mayo,N/A,BBC One,3,11,0,0,0,0,,0,1
Two Weeks,N/A,Fuji TV,3,11,0,0,0,0,,0,1
Phenom,N/A,ABC,3,11,0,0,0,0,,0,1
Mayor of Kingstown,Paramount+,,3,11,0,0,0,0,,0,1
The Tourist,BBC iPlayer,,3,11,0,0,0,0,,0,1
Equal,HBO Max,,3,11,0,0,0,0,,0,1
Gilmore Girls,N/A,The CW,3,10,0,0,0,0,,0,1
Mille,N/A,DR1,3,10,0,0,0,0,,0,1
Split,Prime Video,,3,10,0,0,0,0,,0,1
Get Back,N/A,BBC One,3,10,0,0,0,0,,0,1
Survive,Quibi,,3,10,0,0,0,0,,0,1
Longmire,Netflix,,3,9,0,0,0,0,,0,1
Rome,N/A,HBO,3,9,0,0,0,0,,0,1
Woman,N/A,NTV,3,9,0,0,0,0,,0,1
The Orville,Hulu,,3,9,0,0,0,0,,0,1
Feel Good,Netflix,,3,9,0,0,0,0,,0,1
Extra,N/A,Syndication,3,8,0,0,0,0,,0,1
River,N/A,BBC One,3,8,0,0,0,0,,0,1
Cuckoo,BBC Three,,3,8,0,0,0,0,,0,1
The Line,Apple TV+,,3,8,0,0,0,0,,0,1
MINDHUNTER,Netflix,,3,8,0,0,0,0,,0,1
The Case,N/A,BBC One,3,8,0,0,0,0,,0,1
The Writer,N/A,MBC Drama,3,8,0,0,0,0,,0,1
Invasion,Apple TV+,,3,7,0,0,0,0,,0,1
The Head,HBO Max,,3,7,0,0,0,0,,0,1
Invisible,N/A,La Une,3,7,0,0,0,0,,0,1
The Nevers,HBO Max,HBO,3,7,0,0,0,0,,0,1
Threads,go90,,3,7,0,0,0,0,,0,1
I Quit,N/A,Discovery Channel,3,7,0,0,0,0,,0,1
The Court,N/A,ABC,3,7,0,0,0,0,,0,1
The Shield,N/A,FX,3,6,0,0,0,0,,0,1
Hidden,N/A,BBC One,3,6,0,0,0,0,,0,1
The Spa,N/A,Sky Witness,3,6,0,0,0,0,,0,1
Random,YouTube,,3,6,0,0,0,0,,0,1
Broadchurch,N/A,ITV1,3,5,0,0,0,0,,0,1
Batman Beyond,N/A,The WB,3,5,0,0,0,0,,0,1
Young Justice,HBO Max,,3,5,0,0,0,0,,0,1
Truth Be Told,Apple TV+,,3,5,0,0,0,0,,0,1
Paris,N/A,Channel 4,3,5,0,0,0,0,,0,1
The Mandalorian,Disney+,,3,5,0,0,0,0,,0,1
Physical,Apple TV+,,3,5,0,0,0,0,,0,1
Sara,N/A,RTP2,3,4,0,0,0,0,,0,1
Money,N/A,BBC Two,3,4,0,0,0,0,,0,1
Derry Girls,N/A,Channel 4,3,4,0,0,0,0,,0,1
Penny Dreadful,N/A,Showtime,3,3,0,0,0,0,,0,1
Suits,N/A,Fuji TV,3,3,0,0,0,0,,0,1
Trust,N/A,BBC One,3,3,0,0,0,0,,0,1
exception,Netflix,,3,3,0,0,0,0,,0,1
Pure,N/A,Channel 4,3,-4,0,0,0,0,,0,1
Parents,N/A,Sky Showcase,2,53,0,0,0,0,,0,1
Marriage,BBC iPlayer,,2,49,0,0,0,0,,0,1
Dice,N/A,Showtime,2,47,0,0,0,0,,0,1
Ireland,N/A,MBC,2,35,0,0,0,0,,0,1
Soap,N/A,ABC,2,28,0,0,0,0,,0,1
Watchmen,N/A,HBO,2,27,0,0,0,0,,0,1
Loaded,N/A,The Weather Channel,2,26,0,0,0,0,,0,1
Ramo,N/A,Show TV,2,24,0,0,0,0,,0,1
Holy Shit,Prime Video,,2,23,0,0,0,0,,0,1
The Amazing Race,N/A,CBS,2,22,0,0,0,0,,0,1
Forever,Netflix,,2,22,0,0,0,0,,0,1
Monster,N/A,NRK1,2,20,0,0,0,0,,0,1
Maniac,TV 2 Play,,2,19,0,0,0,0,,0,1
All Over the Place,N/A,CBBC,2,18,0,0,0,0,,0,1
Breathe,Prime Video,,2,18,0,0,0,0,,0,1
Iris,N/A,NPO 1,2,17,0,0,0,0,,0,1
IRIS,N/A,KBS2,2,17,0,0,0,0,,0,1
Stella,N/A,Comedy Central,2,17,0,0,0,0,,0,1
The Boys Presents: Diabolical,Prime Video,,2,17,0,0,0,0,,0,1
Inside No. 9,Amazon Freevee,,2,16,0,0,0,0,,0,1
Sketch,N/A,jTBC,2,16,0,0,0,0,,0,1
Skins,N/A,MTV,2,15,0,0,0,0,,0,1
The Flight Attendant,HBO Max,,2,15,0,0,0,0,,0,1
Asur,Voot,,2,15,0,0,0,0,,0,1
Holding,ITVX,,2,15,0,0,0,0,,0,1
NOVA,N/A,PBS,2,14,0,0,0,0,,0,1
Conspiracy,N/A,Channel 5,2,14,0,0,0,0,,0,1
Confess,go90,,2,14,0,0,0,0,,0,1
Wellington Paranormal,N/A,TVNZ 2,2,14,0,0,0,0,,0,1
Confession,N/A,tvN,2,14,0,0,0,0,,0,1
Maggie,N/A,Lifetime,2,14,0,0,0,0,,0,1
Crash,N/A,STARZ,2,13,0,0,0,0,,0,1
Taken,N/A,NBC,2,13,0,0,0,0,,0,1
Punch,N/A,SBS,2,13,0,0,0,0,,0,1
Rita,N/A,TV2,2,13,0,0,0,0,,0,1
Blown Away,Netflix,,2,13,0,0,0,0,,0,1
Dexter,N/A,Showtime,2,12,0,0,0,0,,0,1
Sherlock,N/A,BBC One,2,12,0,0,0,0,,0,1
Perry Mason,N/A,HBO,2,12,0,0,0,0,,0,1
Fuller House,Netflix,,2,12,0,0,0,0,,0,1
Torn,N/A,ITV1,2,12,0,0,0,0,,0,1
Ozark,Netflix,,2,12,0,0,0,0,,0,1
On Story,N/A,World,2,12,0,0,0,0,,0,1
Atom,N/A,BBC Four,2,12,0,0,0,0,,0,1
Step Up,N/A,STARZ,2,12,0,0,0,0,,0,1
Little Things,Netflix,,2,12,0,0,0,0,,0,1
The Book of Boba Fett,Disney+,,2,12,0,0,0,0,,0,1
Boomers,N/A,BBC One,2,11,0,0,0,0,,0,1
Dead to Me,Netflix,,2,11,0,0,0,0,,0,1
After Life,Netflix,,2,11,0,0,0,0,,0,1
Sex Education,Netflix,,2,11,0,0,0,0,,0,1
Flip,Eros Now,,2,11,0,0,0,0,,0,1
The Sex Lives of College Girls,HBO Max,,2,11,0,0,0,0,,0,1
BOOM,BluTV,,2,11,0,0,0,0,,0,1
Medium,N/A,CBS,2,10,0,0,0,0,,0,1
Hunter x Hunter,N/A,Fuji TV,2,10,0,0,0,0,,0,1
The Beat,N/A,Global,2,10,0,0,0,0,,0,1
The Outs,Vimeo,,2,10,0,0,0,0,,0,1
Pandemic,N/A,Hallmark Channel,2,10,0,0,0,0,,0,1
The Legend,N/A,MBC,2,10,0,0,0,0,,0,1
The Wilds,Prime Video,,2,10,0,0,0,0,,0,1
It's a Sin,All 4,,2,10,0,0,0,0,,0,1
Just in Time,N/A,ABC,2,10,0,0,0,0,,0,1
Abbott Elementary,N/A,ABC,2,10,0,0,0,0,,0,1
Legends,N/A,BBC Four,2,9,0,0,0,0,,0,1
The Voice,N/A,Seven Network,2,9,0,0,0,0,,0,1
Parenthood,N/A,NBC,2,9,0,0,0,0,,0,1
The Game,Paramount+,,2,9,0,0,0,0,,0,1
The X-Files,N/A,FOX,2,9,0,0,0,0,,0,1
Cowboy Bebop,Netflix,,2,9,0,0,0,0,,0,1
Lewis,N/A,ITV1,2,9,0,0,0,0,,0,1
Star Trek: Discovery,Paramount+,,2,9,0,0,0,0,,0,1
Doom Patrol,N/A,Cartoon Network,2,9,0,0,0,0,,0,1
The Games,N/A,ABC,2,9,0,0,0,0,,0,1
The Last Dance,N/A,ESPN,2,9,0,0,0,0,,0,1
Fargo,N/A,FX,2,8,0,0,0,0,,0,1
Castle,N/A,ABC,2,8,0,0,0,0,,0,1
Silicon Valley,N/A,HBO,2,8,0,0,0,0,,0,1
BoJack Horseman,Netflix,,2,8,0,0,0,0,,0,1
Rick and Morty,N/A,Adult Swim,2,8,0,0,0,0,,0,1
Rectify,N/A,Sundance TV,2,8,0,0,0,0,,0,1
Sola,N/A,Chiba TV,2,8,0,0,0,0,,0,1
Liar,N/A,ITV1,2,8,0,0,0,0,,0,1
Strike,BBC iPlayer,,2,8,0,0,0,0,,0,1
Epic,N/A,Destination America,2,8,0,0,0,0,,0,1
Dive,N/A,BBC Two,2,8,0,0,0,0,,0,1
Hollywood,Netflix,,2,8,0,0,0,0,,0,1
Endless,Snapchat,,2,8,0,0,0,0,,0,1
Peaking,Red Bull TV,,2,8,0,0,0,0,,0,1
Pivoting,N/A,FOX,2,8,0,0,0,0,,0,1
Icon,N/A,Hallmark Channel,2,8,0,0,0,0,,0,1
Alif,N/A,Geo Entertainment,2,8,0,0,0,0,,0,1
Halt and Catch Fire,N/A,AMC,2,7,0,0,0,0,,0,1
Happy Valley,N/A,BBC One,2,7,0,0,0,0,,0,1
Eyes,N/A,ABC,2,7,0,0,0,0,,0,1
Laid,N/A,ABC,2,7,0,0,0,0,,0,1
Bad Blood,N/A,Citytv,2,7,0,0,0,0,,0,1
Pitch,N/A,Canal+,2,7,0,0,0,0,,0,1
Homecoming,Prime Video,,2,7,0,0,0,0,,0,1
Peacock,BBC iPlayer,,2,7,0,0,0,0,,0,1
Eastbound & Down,N/A,HBO,2,6,0,0,0,0,,0,1
Lore,Prime Video,,2,6,0,0,0,0,,0,1
Cheat,N/A,ITV1,2,6,0,0,0,0,,0,1
Flesh,Eros Now,,2,6,0,0,0,0,,0,1
Archive 81,Netflix,,2,6,0,0,0,0,,0,1
Justified,N/A,FX,2,5,0,0,0,0,,0,1
Parks and Recreation,N/A,NBC,2,5,0,0,0,0,,0,1
Spartacus,N/A,USA Network,2,5,0,0,0,0,,0,1
ReBoot,N/A,YTV,2,5,0,0,0,0,,0,1
Casual,Hulu,,2,5,0,0,0,0,,0,1
