name,streaming,network,mentions,score,consecutive,gain,total mentions,total top,last date,total score,week added
Hero,N/A,MBC,10,96,0,0,0,0,,0,1
Universe,N/A,BBC Two,10,67,0,0,0,0,,0,1
Abbott Elementary,N/A,ABC,10,57,0,0,0,0,,0,1
Riot,N/A,FOX,10,54,0,0,0,0,,0,1
Patriot,Prime Video,,10,54,0,0,0,0,,0,1
Space,N/A,CBS,10,54,0,0,0,0,,0,1
Sent,N/A,HBO Asia,10,41,0,0,0,0,,0,1
STEVE,N/A,Syndication,10,40,0,0,0,0,,0,1
Sort Of,CBC Gem,,10,39,0,0,0,0,,0,1
Years and Years,N/A,BBC One,10,31,0,0,0,0,,0,1
The Shield,N/A,FX,10,29,0,0,0,0,,0,1
Chuck,N/A,NBC,10,27,0,0,0,0,,0,1
Slow Burn,N/A,EPIX,10,24,0,0,0,0,,0,1
Huge,N/A,FreeForm,9,63,0,0,0,0,,0,1
Black Bird,Apple TV+,,9,58,0,0,0,0,,0,1
Released,N/A,Oprah Winfrey Network,9,56,0,0,0,0,,0,1
Release,Topic,,9,56,0,0,0,0,,0,1
The Mandalorian,Disney+,,9,47,0,0,0,0,,0,1
Better Call Saul,N/A,AMC,9,46,0,0,0,0,,0,1
Chance,Hulu,,9,40,0,0,0,0,,0,1
Chernobyl,N/A,HBO,9,37,0,0,0,0,,0,1
Rain,MX Player,,9,37,0,0,0,0,,0,1
Romance,N/A,France 2,9,37,0,0,0,0,,0,1
Pose,N/A,FX,9,35,0,0,0,0,,0,1
The One,Netflix,,9,32,0,0,0,0,,0,1
Easy,Netflix,,9,25,0,0,0,0,,0,1
Away,Netflix,,8,88,0,0,0,0,,0,1
Sign,N/A,TV Asahi,8,82,0,0,0,0,,0,1
The Good Place,N/A,NBC,8,81,0,0,0,0,,0,1
Missing,N/A,BBC One,8,64,0,0,0,0,,0,1
The Middle,N/A,ABC,8,60,0,0,0,0,,0,1
MINDHUNTER,Netflix,,8,55,0,0,0,0,,0,1
The Great,Hulu,,8,50,0,0,0,0,,0,1
Halt and Catch Fire,N/A,AMC,8,47,0,0,0,0,,0,1
Game of Thrones,N/A,HBO,8,46,0,0,0,0,,0,1
The Boys,Prime Video,,8,45,0,0,0,0,,0,1
Voice,N/A,OCN,8,38,0,0,0,0,,0,1
Star Trek,N/A,NBC,8,37,0,0,0,0,,0,1
Believe,N/A,NBC,8,35,0,0,0,0,,0,1
Quantum Leap,N/A,NBC,8,35,0,0,0,0,,0,1
The Capture,BBC iPlayer,,8,35,0,0,0,0,,0,1
David,N/A,TNT,8,25,0,0,0,0,,0,1
The Writer,N/A,MBC Drama,8,25,0,0,0,0,,0,1
Blind,TVING,tvN,8,23,0,0,0,0,,0,1
Ghost,N/A,SBS,8,20,0,0,0,0,,0,1
Working,N/A,NBC,7,185,0,0,0,0,,0,1
Rogue,N/A,Audience Network,7,84,0,0,0,0,,0,1
Mr Inbetween,N/A,FX,7,83,0,0,0,0,,0,1
Barry,N/A,HBO,7,60,0,0,0,0,,0,1
Random,YouTube,,7,58,0,0,0,0,,0,1
For All Mankind,Apple TV+,,7,53,0,0,0,0,,0,1
Industry,HBO Max,,7,53,0,0,0,0,,0,1
The Sopranos,N/A,HBO,7,50,0,0,0,0,,0,1
Succession,N/A,HBO,7,48,0,0,0,0,,0,1
MAID,Netflix,,7,47,0,0,0,0,,0,1
Trust,N/A,BBC One,7,44,0,0,0,0,,0,1
Shadow,Netflix,,7,43,0,0,0,0,,0,1
Psych,N/A,USA Network,7,34,0,0,0,0,,0,1
The Office,Shahid,,7,34,0,0,0,0,,0,1
Gran,N/A,BBC One,7,31,0,0,0,0,,0,1
Rising,Hill.TV,,7,31,0,0,0,0,,0,1
Severance,Apple TV+,,7,29,0,0,0,0,,0,1
Homeland,N/A,Showtime,7,27,0,0,0,0,,0,1
Watchmen,N/A,HBO,7,26,0,0,0,0,,0,1
Castle,N/A,ABC,7,25,0,0,0,0,,0,1
Peaky Blinders,N/A,BBC One,7,22,0,0,0,0,,0,1
Survivor,N/A,ΣΚΑΪ Τηλεόραση,7,19,0,0,0,0,,0,1
Anne,N/A,ITV1,7,17,0,0,0,0,,0,1
Case,N/A,Stöð 2,7,16,0,0,0,0,,0,1
Mr. Robot,N/A,USA Network,6,87,0,0,0,0,,0,1
Treme,N/A,HBO,6,66,0,0,0,0,,0,1
Television,N/A,ITV1,6,65,0,0,0,0,,0,1
Superstore,N/A,NBC,6,56,0,0,0,0,,0,1
Trop,ICI Tou.tv,,6,53,0,0,0,0,,0,1
Stuck,N/A,TLC,6,51,0,0,0,0,,0,1
Thriller,N/A,ITV1,6,48,0,0,0,0,,0,1
Archer,N/A,NBC,6,43,0,0,0,0,,0,1
Strange,N/A,BBC One,6,41,0,0,0,0,,0,1
All In,N/A,SBS,6,39,0,0,0,0,,0,1
Evil,Paramount+,,6,37,0,0,0,0,,0,1
Blood,N/A,Virgin Media One,6,35,0,0,0,0,,0,1
Limit,N/A,TV Tokyo,6,30,0,0,0,0,,0,1
Welcome,N/A,KBS2,6,29,0,0,0,0,,0,1
Mother,N/A,tvN,6,26,0,0,0,0,,0,1
Grand,N/A,NBC,6,26,0,0,0,0,,0,1
With You,iQIYI,,6,26,0,0,0,0,,0,1
Suits,N/A,Fuji TV,6,25,0,0,0,0,,0,1
Played,N/A,CTV,6,24,0,0,0,0,,0,1
Castlevania,Netflix,,6,22,0,0,0,0,,0,1
Train,N/A,OCN,6,22,0,0,0,0,,0,1
Westworld,N/A,HBO,6,21,0,0,0,0,,0,1
Today,N/A,NBC,6,21,0,0,0,0,,0,1
Lost,N/A,jTBC,6,18,0,0,0,0,,0,1
Review,N/A,Comedy Central,6,18,0,0,0,0,,0,1
Hunters,Prime Video,,6,15,0,0,0,0,,0,1
Justified,N/A,FX,5,74,0,0,0,0,,0,1
Ted Lasso,Apple TV+,,5,56,0,0,0,0,,0,1
Soap,N/A,ABC,5,55,0,0,0,0,,0,1
Banshee,N/A,Cinemax,5,54,0,0,0,0,,0,1
The Bear,Hulu,,5,42,0,0,0,0,,0,1
Soundtrack,Netflix,,5,36,0,0,0,0,,0,1
Drive,N/A,FOX,5,34,0,0,0,0,,0,1
Killing It,Peacock,,5,33,0,0,0,0,,0,1
Tonight,N/A,ITV1,5,31,0,0,0,0,,0,1
Mare of Easttown,N/A,HBO,5,30,0,0,0,0,,0,1
My Name,Netflix,,5,29,0,0,0,0,,0,1
The Good Fight,Paramount+,,5,26,0,0,0,0,,0,1
Stone,N/A,ABC,5,25,0,0,0,0,,0,1
Brot,N/A,Ríkisútvarpið,5,25,0,0,0,0,,0,1
Detective,N/A,Lifetime,5,24,0,0,0,0,,0,1
Over the Top,N/A,ABC,5,24,0,0,0,0,,0,1
Popular,N/A,The WB,5,23,0,0,0,0,,0,1
Cult,N/A,The CW,5,22,0,0,0,0,,0,1
Black Sails,N/A,STARZ,5,21,0,0,0,0,,0,1
My Mister,N/A,tvN,5,21,0,0,0,0,,0,1
Anno,N/A,NRK1,5,21,0,0,0,0,,0,1
Toon,KPN Presenteert,,5,20,0,0,0,0,,0,1
Explained,Netflix,,5,20,0,0,0,0,,0,1
Chucky,N/A,Syfy,5,20,0,0,0,0,,0,1
Stupid,N/A,BBC One,5,19,0,0,0,0,,0,1
Batman,N/A,ABC,5,18,0,0,0,0,,0,1
Sunny,Apple TV+,,5,18,0,0,0,0,,0,1
Fleabag,BBC Three,,5,16,0,0,0,0,,0,1
This Fool,Hulu,,5,15,0,0,0,0,,0,1
Smith,N/A,CBS,5,14,0,0,0,0,,0,1
Scandal,N/A,ABC,5,12,0,0,0,0,,0,1
Broadchurch,N/A,ITV1,5,12,0,0,0,0,,0,1
It's a Sin,All 4,,5,11,0,0,0,0,,0,1
Inside Man,N/A,Zhejiang TV,5,11,0,0,0,0,,0,1
Dude,Prime Video,,5,3,0,0,0,0,,0,1
Caught,N/A,CBC,5,0,0,0,0,0,,0,1
Bull,N/A,CBS,4,62,0,0,0,0,,0,1
The Resort,Peacock,,4,57,0,0,0,0,,0,1
Station Eleven,HBO Max,,4,49,0,0,0,0,,0,1
Person of Interest,N/A,CBS,4,45,0,0,0,0,,0,1
Bust,N/A,ITV1,4,44,0,0,0,0,,0,1
This is Going to Hurt,BBC iPlayer,,4,44,0,0,0,0,,0,1
Fargo,N/A,FX,4,43,0,0,0,0,,0,1
Fallout,Prime Video,,4,40,0,0,0,0,,0,1
Extra,N/A,Syndication,4,39,0,0,0,0,,0,1
Related,N/A,The WB,4,38,0,0,0,0,,0,1
Godless,Netflix,,4,34,0,0,0,0,,0,1
Chef,N/A,Fuji TV,4,33,0,0,0,0,,0,1
Friends,N/A,ABC,4,32,0,0,0,0,,0,1
Monster,N/A,NRK1,4,32,0,0,0,0,,0,1
The Rig,Prime Video,,4,31,0,0,0,0,,0,1
Gone,N/A,Investigation Discovery,4,29,0,0,0,0,,0,1
School,N/A,BBC Two,4,29,0,0,0,0,,0,1
Torn,N/A,ITV1,4,28,0,0,0,0,,0,1
Snabba cash,Netflix,,4,28,0,0,0,0,,0,1
Chemistry,N/A,Cinemax,4,27,0,0,0,0,,0,1
Norm,N/A,ABC,4,27,0,0,0,0,,0,1
Bizarre,N/A,CTV,4,23,0,0,0,0,,0,1
100%,N/A,Channel 5,4,22,0,0,0,0,,0,1
Alif,N/A,Geo Entertainment,4,22,0,0,0,0,,0,1
The King,N/A,Sky Atlantic,4,22,0,0,0,0,,0,1
Nashville,N/A,FOX,4,20,0,0,0,0,,0,1
Veep,N/A,HBO,4,20,0,0,0,0,,0,1
The Fall,N/A,BBC Two,4,20,0,0,0,0,,0,1
Return,N/A,SBS,4,20,0,0,0,0,,0,1
Cross,Prime Video,,4,19,0,0,0,0,,0,1
Massive,N/A,BBC Three,4,18,0,0,0,0,,0,1
American Gigolo,Showtime on Demand,,4,18,0,0,0,0,,0,1
Medium,N/A,CBS,4,17,0,0,0,0,,0,1
The Queen,N/A,Channel 4,4,17,0,0,0,0,,0,1
Liar,N/A,ITV1,4,17,0,0,0,0,,0,1
Casual,Hulu,,4,16,0,0,0,0,,0,1
Sold,N/A,ITV1,4,16,0,0,0,0,,0,1
The Serpent,BBC iPlayer,,4,16,0,0,0,0,,0,1
The Serpent Queen,N/A,STARZ,4,16,0,0,0,0,,0,1
Changi,N/A,ABC,4,15,0,0,0,0,,0,1
Mani,Brat,,4,15,0,0,0,0,,0,1
Truth,Youku,,4,15,0,0,0,0,,0,1
Push,N/A,ABC,4,15,0,0,0,0,,0,1
Aspe,N/A,VTM,4,14,0,0,0,0,,0,1
Woman,N/A,NTV,4,14,0,0,0,0,,0,1
Halfway,N/A,BBC Two Wales,4,14,0,0,0,0,,0,1
Kingdom,N/A,Mnet,4,13,0,0,0,0,,0,1
Psycho,N/A,ARTE,4,13,0,0,0,0,,0,1
Hundred,N/A,TV Tokyo,4,11,0,0,0,0,,0,1
Flesh,Eros Now,,4,11,0,0,0,0,,0,1
Supernatural,N/A,BBC One,4,10,0,0,0,0,,0,1
Community,Yahoo! View,,4,10,0,0,0,0,,0,1
Unbelievable,Netflix,,4,10,0,0,0,0,,0,1
Ghosts,N/A,CBS,4,10,0,0,0,0,,0,1
Justice,N/A,ITV1,4,9,0,0,0,0,,0,1
Reacher,Prime Video,,4,9,0,0,0,0,,0,1
Ella,N/A,VTM,4,8,0,0,0,0,,0,1
Hack,N/A,CBS,4,7,0,0,0,0,,0,1
Itch,N/A,ABC ME,4,7,0,0,0,0,,0,1
Blue,Hulu,,4,2,0,0,0,0,,0,1
Warrior,HBO Max,,3,48,0,0,0,0,,0,1
The Sandman,Netflix,,3,47,0,0,0,0,,0,1
Human,Disney+ Hotstar,,3,44,0,0,0,0,,0,1
Holy Shit,Prime Video,,3,42,0,0,0,0,,0,1
The Edge,N/A,FOX,3,38,0,0,0,0,,0,1
Villains,N/A,ITV1,3,38,0,0,0,0,,0,1
exception,Netflix,,3,37,0,0,0,0,,0,1
Six Feet Under,N/A,HBO,3,36,0,0,0,0,,0,1
The Scene,YouTube,,3,34,0,0,0,0,,0,1
Ireland,N/A,MBC,3,33,0,0,0,0,,0,1
The House,Netflix,,3,32,0,0,0,0,,0,1
Silicon Valley,N/A,HBO,3,28,0,0,0,0,,0,1
Icon,N/A,Hallmark Channel,3,28,0,0,0,0,,0,1
Julia,N/A,LBCI,3,27,0,0,0,0,,0,1
Shadows,N/A,ITV1,3,26,0,0,0,0,,0,1
What We Do in the Shadows,N/A,FX,3,26,0,0,0,0,,0,1
Peep Show,N/A,Channel 4,3,25,0,0,0,0,,0,1
The Handmaid's Tale,Hulu,,3,25,0,0,0,0,,0,1
Dexter,N/A,Showtime,3,24,0,0,0,0,,0,1
Younger,Paramount+,,3,24,0,0,0,0,,0,1
Don't Hug Me I'm Scared,All 4,,3,24,0,0,0,0,,0,1
Wanted,N/A,SBS,3,22,0,0,0,0,,0,1
Welcome to Wrexham,Hulu,FX,3,21,0,0,0,0,,0,1
House of Drag,TVNZ+,,3,20,0,0,0,0,,0,1
Doctor Who,N/A,BBC One,3,19,0,0,0,0,,0,1
Trust Me,N/A,BBC One,3,19,0,0,0,0,,0,1
Rush,N/A,Network 10,3,19,0,0,0,0,,0,1
True Detective,N/A,HBO,3,18,0,0,0,0,,0,1
Major,N/A,NHK,3,18,0,0,0,0,,0,1
Extraordinary,Disney+,,3,18,0,0,0,0,,0,1
Extraordinary Attorney Woo,N/A,ENA,3,18,0,0,0,0,,0,1
The Sister,N/A,ITV1,3,17,0,0,0,0,,0,1
Glee,N/A,FOX,3,16,0,0,0,0,,0,1
Troy,N/A,E4,3,16,0,0,0,0,,0,1
The Movies,N/A,CNN,3,16,0,0,0,0,,0,1
Slow Horses,Apple TV+,,3,16,0,0,0,0,,0,1
Brain,N/A,KBS2,3,15,0,0,0,0,,0,1
Upload,Prime Video,,3,15,0,0,0,0,,0,1
Longmire,Netflix,,3,14,0,0,0,0,,0,1
Burn Notice,N/A,USA Network,3,14,0,0,0,0,,0,1
Dirt,Brat,,3,14,0,0,0,0,,0,1
High Hopes,N/A,BBC One Wales,3,14,0,0,0,0,,0,1
Clue,N/A,Discovery Family,3,14,0,0,0,0,,0,1
Lore,Prime Video,,3,14,0,0,0,0,,0,1
Pure,N/A,Channel 4,3,14,0,0,0,0,,0,1
Los Espookys,N/A,HBO,3,14,0,0,0,0,,0,1
Spooky,N/A,ITV1,3,14,0,0,0,0,,0,1
Forever,Netflix,,3,13,0,0,0,0,,0,1
Futurama,Hulu,,3,13,0,0,0,0,,0,1
Malcolm in the Middle,N/A,FOX,3,13,0,0,0,0,,0,1
Tickle,N/A,Discovery Channel,3,13,0,0,0,0,,0,1
Unorthodox,Netflix,,3,13,0,0,0,0,,0,1
Parents,N/A,Sky Showcase,3,12,0,0,0,0,,0,1
Bang,N/A,S4C,3,12,0,0,0,0,,0,1
Ramy,Hulu,,3,12,0,0,0,0,,0,1
Grace,N/A,HBO Asia,3,12,0,0,0,0,,0,1
Class,BBC Three,,3,11,0,0,0,0,,0,1
Peacemaker,HBO Max,,3,11,0,0,0,0,,0,1
God Friended Me,N/A,CBS,3,11,0,0,0,0,,0,1
POOL,Vimeo,,3,11,0,0,0,0,,0,1
La Brea,N/A,NBC,3,11,0,0,0,0,,0,1
Frasier,Paramount+,,3,10,0,0,0,0,,0,1
The Son,N/A,HBO,3,10,0,0,0,0,,0,1
Dive,N/A,BBC Two,3,10,0,0,0,0,,0,1
Click,N/A,BBC News,3,9,0,0,0,0,,0,1
Laid,N/A,ABC,3,9,0,0,0,0,,0,1
Clickbait,Netflix,,3,9,0,0,0,0,,0,1
Agent,Netflix,,3,9,0,0,0,0,,0,1
Suspect,N/A,Channel 4,3,9,0,0,0,0,,0,1
Rome,N/A,HBO,3,8,0,0,0,0,,0,1
River,N/A,BBC One,3,8,0,0,0,0,,0,1
Broke,N/A,CBS,3,8,0,0,0,0,,0,1
Big Sky,N/A,ABC,3,8,0,0,0,0,,0,1
Happy Valley,N/A,BBC One,3,7,0,0,0,0,,0,1
American Crime,N/A,ABC,3,7,0,0,0,0,,0,1
American Crime Story,N/A,FX,3,7,0,0,0,0,,0,1
Genius,N/A,National Geographic Channel,3,7,0,0,0,0,,0,1
Ideal,N/A,BBC Three,3,7,0,0,0,0,,0,1
Crime Story,N/A,NBC,3,7,0,0,0,0,,0,1
The Case,N/A,BBC One,3,7,0,0,0,0,,0,1
Money,N/A,BBC Two,3,7,0,0,0,0,,0,1
The English,BBC iPlayer,,3,7,0,0,0,0,,0,1
Heroes,N/A,CCTV-8,3,6,0,0,0,0,,0,1
White Collar,N/A,USA Network,3,6,0,0,0,0,,0,1
The Inside,N/A,FOX,3,6,0,0,0,0,,0,1
The Shadow Line,N/A,BBC Two,3,6,0,0,0,0,,0,1
Doubt,N/A,CBS,3,6,0,0,0,0,,0,1
Sally,N/A,SVT1,3,6,0,0,0,0,,0,1
Outsider,N/A,TV2,3,6,0,0,0,0,,0,1
Fortuna,N/A,NRK1,3,6,0,0,0,0,,0,1
Marc,N/A,ITV1,3,6,0,0,0,0,,0,1
Black Mirror,Netflix,,3,5,0,0,0,0,,0,1
Pitch,N/A,Canal+,3,4,0,0,0,0,,0,1
Bodyguard,N/A,BBC One,3,4,0,0,0,0,,0,1
Alone,N/A,History,3,3,0,0,0,0,,0,1
Bert,N/A,SVT1,3,2,0,0,0,0,,0,1
Woke,Hulu,,3,-5,0,0,0,0,,0,1
Big Little Lies,N/A,HBO,3,-7,0,0,0,0,,0,1
Invincible,Prime Video,,2,66,0,0,0,0,,0,1
Lovesick,Netflix,,2,43,0,0,0,0,,0,1
Equal,HBO Max,,2,41,0,0,0,0,,0,1
The Building,N/A,CBS,2,40,0,0,0,0,,0,1
Wings,N/A,BBC One,2,37,0,0,0,0,,0,1
Sharp Objects,N/A,HBO,2,33,0,0,0,0,,0,1
Five,N/A,Fuji TV,2,30,0,0,0,0,,0,1
On the Edge,N/A,Channel 4,2,29,0,0,0,0,,0,1
Driven,PassionFlix,,2,27,0,0,0,0,,0,1
The Universe,N/A,H2,2,25,0,0,0,0,,0,1
Medic,N/A,NBC,2,25,0,0,0,0,,0,1
Phenom,N/A,ABC,2,25,0,0,0,0,,0,1
The Last of Us,N/A,HBO,2,24,0,0,0,0,,0,1
Powers,Playstation,,2,23,0,0,0,0,,0,1
Kept,N/A,VH1,2,23,0,0,0,0,,0,1
High School,Amazon Freevee,,2,23,0,0,0,0,,0,1
Mine,N/A,tvN,2,22,0,0,0,0,,0,1
City on a Hill,N/A,Showtime,2,21,0,0,0,0,,0,1
Amber,N/A,RTÉ ONE,2,20,0,0,0,0,,0,1
Ozark,Netflix,,2,20,0,0,0,0,,0,1
Ramo,N/A,Show TV,2,20,0,0,0,0,,0,1
Midnight Mass,Netflix,,2,19,0,0,0,0,,0,1
Droids,N/A,ABC,2,18,0,0,0,0,,0,1
Martin,N/A,FOX,2,17,0,0,0,0,,0,1
Sola,N/A,Chiba TV,2,17,0,0,0,0,,0,1
Stranger,N/A,tvN,2,17,0,0,0,0,,0,1
Trap,N/A,OCN,2,17,0,0,0,0,,0,1
Anna,N/A,Sky Atlantic,2,17,0,0,0,0,,0,1
South Park,N/A,Comedy Central,2,16,0,0,0,0,,0,1
Smile,N/A,TBS,2,16,0,0,0,0,,0,1
My Name is Earl,N/A,NBC,2,15,0,0,0,0,,0,1
From Here on OUT,N/A,Here TV,2,15,0,0,0,0,,0,1
Billy,N/A,CBS,2,15,0,0,0,0,,0,1
The Righteous Gemstones,N/A,HBO,2,15,0,0,0,0,,0,1
Harmon,N/A,Reshet 13,2,15,0,0,0,0,,0,1
Monarch,N/A,FOX,2,15,0,0,0,0,,0,1
Curb Your Enthusiasm,N/A,HBO,2,14,0,0,0,0,,0,1
Toma,N/A,ABC,2,14,0,0,0,0,,0,1
I May Destroy You,BBC iPlayer,,2,14,0,0,0,0,,0,1
The Voice,N/A,Seven Network,2,13,0,0,0,0,,0,1
Blackadder,N/A,BBC One,2,13,0,0,0,0,,0,1
The Family,Netflix,,2,13,0,0,0,0,,0,1
Out There,N/A,IFC,2,13,0,0,0,0,,0,1
The Prince,HBO Max,,2,13,0,0,0,0,,0,1
Rebel,N/A,ABC,2,13,0,0,0,0,,0,1
Mood,BBC iPlayer,,2,13,0,0,0,0,,0,1
Sprung,Amazon Freevee,,2,13,0,0,0,0,,0,1
The Rebel,filimo,,2,13,0,0,0,0,,0,1
Legit,N/A,BBC One,2,12,0,0,0,0,,0,1
Sex Education,Netflix,,2,12,0,0,0,0,,0,1
The Great North,N/A,FOX,2,12,0,0,0,0,,0,1
Zero,Netflix,,2,12,0,0,0,0,,0,1
Becoming,Disney+,,2,12,0,0,0,0,,0,1
Bust Down,Peacock,,2,12,0,0,0,0,,0,1
Pushing Daisies,N/A,ABC,2,11,0,0,0,0,,0,1
Crash,N/A,STARZ,2,11,0,0,0,0,,0,1
Beyond,N/A,FreeForm,2,11,0,0,0,0,,0,1
Calls,Apple TV+,,2,11,0,0,0,0,,0,1
Primal,N/A,Adult Swim,2,11,0,0,0,0,,0,1
Bridgerton,Netflix,,2,11,0,0,0,0,,0,1
Regret,Shahid,,2,11,0,0,0,0,,0,1
The Premise,Hulu,,2,11,0,0,0,0,,0,1
Good Job,N/A,ENA,2,11,0,0,0,0,,0,1
The Missing,N/A,Discovery Channel,2,10,0,0,0,0,,0,1
Angel,N/A,CBS,2,10,0,0,0,0,,0,1
High Maintenance,N/A,HBO,2,10,0,0,0,0,,0,1
JoJo's Bizarre Adventure,N/A,Tokyo MX,2,10,0,0,0,0,,0,1
Mob Psycho 100,Netflix,,2,10,0,0,0,0,,0,1
Spring,YouTube,Ketnet,2,10,0,0,0,0,,0,1
Mythic Quest,Apple TV+,,2,10,0,0,0,0,,0,1
The Amazing Race,N/A,CBS,2,9,0,0,0,0,,0,1
Fallen,N/A,FreeForm,2,9,0,0,0,0,,0,1
Camp,N/A,NBC,2,9,0,0,0,0,,0,1
Olivia,N/A,TF1,2,9,0,0,0,0,,0,1
Witness,N/A,HBO,2,9,0,0,0,0,,0,1
Killing Eve,AMC+,,2,9,0,0,0,0,,0,1
The Four,N/A,Hunan TV,2,9,0,0,0,0,,0,1
Dystopia,Prime Video,,2,9,0,0,0,0,,0,1
Wreck,BBC iPlayer,,2,9,0,0,0,0,,0,1
Thea,N/A,ABC,2,9,0,0,0,0,,0,1
Thai Cave Rescue,Netflix,,2,9,0,0,0,0,,0,1
Choose,N/A,One31,2,9,0,0,0,0,,0,1
Gilmore Girls,N/A,The CW,2,8,0,0,0,0,,0,1
The City,N/A,MTV,2,8,0,0,0,0,,0,1
Eyes,N/A,ABC,2,8,0,0,0,0,,0,1
Fullmetal Alchemist,N/A,Animax,2,8,0,0,0,0,,0,1
Raven,N/A,CBS,2,8,0,0,0,0,,0,1
Sara,N/A,RTP2,2,8,0,0,0,0,,0,1
Good Omens,Prime Video,,2,8,0,0,0,0,,0,1
Abraham,N/A,TNT,2,8,0,0,0,0,,0,1
The Audience,N/A,Channel 4,2,8,0,0,0,0,,0,1
LEGO Masters,N/A,Antena 3,2,8,0,0,0,0,,0,1
Wayne,YouTube Premium,,2,8,0,0,0,0,,0,1
Item,N/A,MBC,2,8,0,0,0,0,,0,1
True Story,Netflix,,2,8,0,0,0,0,,0,1
Taken,N/A,NBC,2,7,0,0,0,0,,0,1
UnREAL,Hulu,,2,7,0,0,0,0,,0,1
Rita,N/A,TV2,2,7,0,0,0,0,,0,1
The Chi,N/A,Showtime,2,7,0,0,0,0,,0,1
Forgotten,N/A,ITV1,2,7,0,0,0,0,,0,1
Legacy,Youku,,2,7,0,0,0,0,,0,1
Russian Doll,Netflix,,2,7,0,0,0,0,,0,1
Pachinko,Apple TV+,,2,7,0,0,0,0,,0,1
Burning,N/A,Dragon TV,2,7,0,0,0,0,,0,1
Last Tango in Halifax,N/A,BBC One,2,6,0,0,0,0,,0,1
Punch,N/A,SBS,2,6,0,0,0,0,,0,1
The View,N/A,ABC,2,6,0,0,0,0,,0,1
The Rook,N/A,STARZ,2,6,0,0,0,0,,0,1
Legend,N/A,UPN,2,6,0,0,0,0,,0,1
In the Dark,N/A,The CW,2,6,0,0,0,0,,0,1
GLOW,Netflix,,2,6,0,0,0,0,,0,1
