name,streaming,network,mentions,score,consecutive,gain,total mentions,total top,last date,total score,week added
Mad Men,N/A,AMC,3,10,0,0,0,0,,0,1
Shadows,N/A,ITV1,3,10,0,0,0,0,,0,1
Toma,N/A,ABC,3,10,0,0,0,0,,0,1
What We Do in the Shadows,N/A,FX,3,10,0,0,0,0,,0,1
Zero,Netflix,,3,10,0,0,0,0,,0,1
The Bridge,N/A,Channel 4,3,9,0,0,0,0,,0,1
Futurama,Hulu,,3,9,0,0,0,0,,0,1
The Loop,N/A,FOX,3,9,0,0,0,0,,0,1
Tales from the Loop,Prime Video,,3,9,0,0,0,0,,0,1
The Watch,N/A,BBC America,3,8,0,0,0,0,,0,1
Played,N/A,CTV,3,8,0,0,0,0,,0,1
Search Party,HBO Max,,3,8,0,0,0,0,,0,1
Derry Girls,N/A,Channel 4,3,8,0,0,0,0,,0,1
Extra,N/A,Syndication,3,7,0,0,0,0,,0,1
Bosch,Prime Video,,3,7,0,0,0,0,,0,1
Click,N/A,BBC News,3,7,0,0,0,0,,0,1
Sold,N/A,ITV1,3,7,0,0,0,0,,0,1
Vigil,N/A,BBC One,3,7,0,0,0,0,,0,1
Alone,N/A,History,3,6,0,0,0,0,,0,1
Torn,N/A,ITV1,3,6,0,0,0,0,,0,1
Universe,N/A,BBC Two,3,6,0,0,0,0,,0,1
Connect,Disney+,,3,6,0,0,0,0,,0,1
Black Mirror,Netflix,,3,5,0,0,0,0,,0,1
Popular,N/A,The WB,3,5,0,0,0,0,,0,1
Suspicion,Apple TV+,,3,5,0,0,0,0,,0,1
Out There,N/A,IFC,3,4,0,0,0,0,,0,1
The Building,N/A,CBS,3,4,0,0,0,0,,0,1
Absentia,Prime Video,,3,4,0,0,0,0,,0,1
Safe,Netflix,,3,4,0,0,0,0,,0,1
Baby,Netflix,,3,4,0,0,0,0,,0,1
Buffy the Vampire Slayer,N/A,UPN,3,3,0,0,0,0,,0,1
Hollywood,Netflix,,3,3,0,0,0,0,,0,1
Strange,N/A,BBC One,3,2,0,0,0,0,,0,1
Split,Prime Video,,3,-8,0,0,0,0,,0,1
Memory,N/A,tvN,2,44,0,0,0,0,,0,1
Paranormal,Netflix,,2,39,0,0,0,0,,0,1
Castle,N/A,ABC,2,38,0,0,0,0,,0,1
Castle Rock,Hulu,,2,38,0,0,0,0,,0,1
College,N/A,Italia 1,2,35,0,0,0,0,,0,1
The Sex Lives of College Girls,HBO Max,,2,35,0,0,0,0,,0,1
Bump,Stan,,2,32,0,0,0,0,,0,1
Stuck,N/A,TLC,2,29,0,0,0,0,,0,1
The Street,N/A,BBC One,2,26,0,0,0,0,,0,1
E Street,N/A,Network 10,2,26,0,0,0,0,,0,1
In the House,N/A,UPN,2,26,0,0,0,0,,0,1
The House,Netflix,,2,26,0,0,0,0,,0,1
The Woman in the House Across the Street from the Girl in the Window,Netflix,,2,26,0,0,0,0,,0,1
Downton Abbey,N/A,ITV1,2,25,0,0,0,0,,0,1
Maria,N/A,TBS,2,25,0,0,0,0,,0,1
The Legend,N/A,MBC,2,24,0,0,0,0,,0,1
The Legend of Vox Machina,Prime Video,,2,24,0,0,0,0,,0,1
Malcolm in the Middle,N/A,FOX,2,22,0,0,0,0,,0,1
Return,N/A,SBS,2,22,0,0,0,0,,0,1
Lust,HBO Max,,2,22,0,0,0,0,,0,1
School,N/A,BBC Two,2,20,0,0,0,0,,0,1
Ray Donovan,N/A,Showtime,2,18,0,0,0,0,,0,1
NOVA,N/A,PBS,2,18,0,0,0,0,,0,1
Dollface,Hulu,,2,18,0,0,0,0,,0,1
The Deep,N/A,CBBC,2,17,0,0,0,0,,0,1
Switch,N/A,ITV2,2,16,0,0,0,0,,0,1
Mary,N/A,CBS,2,16,0,0,0,0,,0,1
Invasion,Apple TV+,,2,15,0,0,0,0,,0,1
The British,N/A,Sky Atlantic,2,15,0,0,0,0,,0,1
My Brilliant Friend,N/A,Rai 1,2,15,0,0,0,0,,0,1
Romance,N/A,France 2,2,15,0,0,0,0,,0,1
Dexter: New Blood,N/A,Showtime,2,15,0,0,0,0,,0,1
Addict,N/A,TF1,2,15,0,0,0,0,,0,1
Falco,Prime Video,,2,14,0,0,0,0,,0,1
Atlanta,N/A,FX,2,14,0,0,0,0,,0,1
The Rook,N/A,STARZ,2,14,0,0,0,0,,0,1
Curfew,N/A,Sky Showcase,2,14,0,0,0,0,,0,1
The Great,Hulu,,2,14,0,0,0,0,,0,1
Wanna,Netflix,,2,14,0,0,0,0,,0,1
Nature,N/A,PBS,2,13,0,0,0,0,,0,1
The Outsider,N/A,HBO,2,13,0,0,0,0,,0,1
Baskets,N/A,FX,2,13,0,0,0,0,,0,1
The Outs,Vimeo,,2,13,0,0,0,0,,0,1
Outsider,N/A,TV2,2,13,0,0,0,0,,0,1
Billy,N/A,CBS,2,13,0,0,0,0,,0,1
Mare of Easttown,N/A,HBO,2,13,0,0,0,0,,0,1
Peaking,Red Bull TV,,2,13,0,0,0,0,,0,1
Push,N/A,ABC,2,13,0,0,0,0,,0,1
Happy Valley,N/A,BBC One,2,12,0,0,0,0,,0,1
The Missing,N/A,Discovery Channel,2,12,0,0,0,0,,0,1
Baptiste,BBC iPlayer,,2,12,0,0,0,0,,0,1
Black Earth Rising,N/A,BBC Two,2,12,0,0,0,0,,0,1
The Deuce,N/A,HBO,2,11,0,0,0,0,,0,1
Punch,N/A,SBS,2,11,0,0,0,0,,0,1
Sharp Objects,N/A,HBO,2,11,0,0,0,0,,0,1
Fear,N/A,MTV,2,11,0,0,0,0,,0,1
Dickinson,Apple TV+,,2,11,0,0,0,0,,0,1
Love Life,HBO Max,,2,11,0,0,0,0,,0,1
Orphan Black,N/A,Fuji TV,2,10,0,0,0,0,,0,1
Peep Show,N/A,Channel 4,2,10,0,0,0,0,,0,1
Monk,N/A,USA Network,2,10,0,0,0,0,,0,1
12 Monkeys,N/A,Syfy,2,10,0,0,0,0,,0,1
Trauma,N/A,ICI Radio-Canada Télé,2,10,0,0,0,0,,0,1
Monkey,N/A,NTV,2,10,0,0,0,0,,0,1
After Life,Netflix,,2,10,0,0,0,0,,0,1
Keys,Brat,,2,10,0,0,0,0,,0,1
Deman,N/A,VTM,2,10,0,0,0,0,,0,1
New Girl,N/A,FOX,2,9,0,0,0,0,,0,1
Married,N/A,FX,2,9,0,0,0,0,,0,1
Chemistry,N/A,Cinemax,2,9,0,0,0,0,,0,1
All Over the Place,N/A,CBBC,2,9,0,0,0,0,,0,1
Impossible,N/A,BBC One,2,9,0,0,0,0,,0,1
Driven,PassionFlix,,2,9,0,0,0,0,,0,1
Pivoting,N/A,FOX,2,9,0,0,0,0,,0,1
The IT Crowd,N/A,Channel 4,2,8,0,0,0,0,,0,1
Raising Hope,N/A,FOX,2,8,0,0,0,0,,0,1
Brothers,N/A,Showtime,2,8,0,0,0,0,,0,1
Calls,Apple TV+,,2,8,0,0,0,0,,0,1
Normal Life,N/A,CBS,2,8,0,0,0,0,,0,1
Never Have I Ever,Netflix,,2,8,0,0,0,0,,0,1
The Responder,BBC iPlayer,,2,8,0,0,0,0,,0,1
Chloe,BBC iPlayer,,2,8,0,0,0,0,,0,1
Orbital,Netflix,,2,8,0,0,0,0,,0,1
BoJack Horseman,Netflix,,2,7,0,0,0,0,,0,1
Deadwood,N/A,HBO,2,7,0,0,0,0,,0,1
The Night Manager,N/A,BBC One,2,7,0,0,0,0,,0,1
Sneaky Pete,Prime Video,,2,7,0,0,0,0,,0,1
Dirk Gently,N/A,BBC Four,2,7,0,0,0,0,,0,1
Legion,N/A,FX,2,7,0,0,0,0,,0,1
Sisters,N/A,Network 10,2,7,0,0,0,0,,0,1
Brain,N/A,KBS2,2,7,0,0,0,0,,0,1
Corporate,N/A,Comedy Central,2,7,0,0,0,0,,0,1
Teenagers,YouTube,,2,7,0,0,0,0,,0,1
Mani,Brat,,2,7,0,0,0,0,,0,1
Dive,N/A,BBC Two,2,7,0,0,0,0,,0,1
Mitch,N/A,ITV1,2,7,0,0,0,0,,0,1
Five,N/A,Fuji TV,2,7,0,0,0,0,,0,1
Homeland,N/A,Showtime,2,6,0,0,0,0,,0,1
Weeds,N/A,Showtime,2,6,0,0,0,0,,0,1
Nathan for You,N/A,Comedy Central,2,6,0,0,0,0,,0,1
Preacher,N/A,AMC,2,6,0,0,0,0,,0,1
What's Up,N/A,MBN,2,6,0,0,0,0,,0,1
Specials,N/A,BBC One,2,6,0,0,0,0,,0,1
Dogs,Netflix,,2,6,0,0,0,0,,0,1
All Around,Olympic Channel,,2,6,0,0,0,0,,0,1
Stay Close,Netflix,,2,6,0,0,0,0,,0,1
Regret,Shahid,,2,6,0,0,0,0,,0,1
Person of Interest,N/A,CBS,2,5,0,0,0,0,,0,1
Strike Back,N/A,Cinemax,2,5,0,0,0,0,,0,1
Narcos,Netflix,,2,5,0,0,0,0,,0,1
His Dark Materials,BBC iPlayer,,2,5,0,0,0,0,,0,1
Olivia,N/A,TF1,2,5,0,0,0,0,,0,1
Caper,Hulu,,2,5,0,0,0,0,,0,1
Condor,Pickbox NOW,,2,5,0,0,0,0,,0,1
Lawless,N/A,FOX,2,5,0,0,0,0,,0,1
Rebecca,N/A,TF1,2,5,0,0,0,0,,0,1
Landscapers,Now,,2,5,0,0,0,0,,0,1
Agent,Netflix,,2,5,0,0,0,0,,0,1
Rome,N/A,HBO,2,4,0,0,0,0,,0,1
How to Make It in America,N/A,HBO,2,4,0,0,0,0,,0,1
Mental,France tv slash,,2,4,0,0,0,0,,0,1
One Piece,Netflix,,2,4,0,0,0,0,,0,1
Hunter x Hunter,N/A,Fuji TV,2,4,0,0,0,0,,0,1
Lone Star,N/A,FOX,2,4,0,0,0,0,,0,1
Camp,N/A,NBC,2,4,0,0,0,0,,0,1
The Bill,N/A,ITV1,2,4,0,0,0,0,,0,1
Bull,N/A,CBS,2,4,0,0,0,0,,0,1
In America,N/A,OCS City,2,4,0,0,0,0,,0,1
Flag,N/A,Sky PerfecTV,2,4,0,0,0,0,,0,1
Mr. Mercedes,N/A,Audience Network,2,4,0,0,0,0,,0,1
9-1-1,N/A,FOX,2,4,0,0,0,0,,0,1
Upload,Prime Video,,2,4,0,0,0,0,,0,1
The Cleaning Lady,N/A,FOX,2,4,0,0,0,0,,0,1
We Are Lady Parts,All 4,,2,4,0,0,0,0,,0,1
Mike,Hulu,,2,4,0,0,0,0,,0,1
Bates Motel,N/A,A&E,2,3,0,0,0,0,,0,1
Sherlock,N/A,BBC One,2,3,0,0,0,0,,0,1
GREEK,N/A,FreeForm,2,3,0,0,0,0,,0,1
Hung,N/A,HBO,2,3,0,0,0,0,,0,1
