name,streaming,network,mentions,score,consecutive,gain,total mentions,total top,last date,total score,week added
Beforeigners,HBO Max,HBO Nordic,7,43,0,0,0,0,,0,1
Drive,N/A,FOX,7,38,0,0,0,0,,0,1
Murder,N/A,BBC Two,7,31,0,0,0,0,,0,1
Feel Good,Netflix,,7,30,0,0,0,0,,0,1
Train,N/A,OCN,7,24,0,0,0,0,,0,1
Peaking,Red Bull TV,,7,23,0,0,0,0,,0,1
Search,N/A,OCN,7,17,0,0,0,0,,0,1
Paris,N/A,Channel 4,6,85,0,0,0,0,,0,1
Dexter: New Blood,N/A,Showtime,6,68,0,0,0,0,,0,1
Cult,N/A,The CW,6,67,0,0,0,0,,0,1
Missing,N/A,BBC One,6,62,0,0,0,0,,0,1
Push,N/A,ABC,6,56,0,0,0,0,,0,1
Alien,N/A,FX,6,53,0,0,0,0,,0,1
Potter,N/A,BBC One,6,52,0,0,0,0,,0,1
Mr. Robot,N/A,USA Network,6,46,0,0,0,0,,0,1
Treme,N/A,HBO,6,36,0,0,0,0,,0,1
Toon,KPN Presenteert,,6,35,0,0,0,0,,0,1
Trop,ICI Tou.tv,,6,33,0,0,0,0,,0,1
Case,N/A,Stöð 2,6,28,0,0,0,0,,0,1
Attack on Titan,N/A,NHK,6,27,0,0,0,0,,0,1
All That,N/A,Nickelodeon,6,26,0,0,0,0,,0,1
Around the World in 80 Days,ZDFmediathek,,6,26,0,0,0,0,,0,1
The Wheel,N/A,BBC One,6,23,0,0,0,0,,0,1
With You,iQIYI,,6,23,0,0,0,0,,0,1
Doubt,N/A,CBS,6,22,0,0,0,0,,0,1
Epic,N/A,Destination America,6,21,0,0,0,0,,0,1
Strange,N/A,BBC One,6,19,0,0,0,0,,0,1
Blind,TVING,tvN,6,18,0,0,0,0,,0,1
Power,N/A,STARZ,6,17,0,0,0,0,,0,1
Tonight,N/A,ITV1,6,16,0,0,0,0,,0,1
Cross,Prime Video,,6,15,0,0,0,0,,0,1
The White Lotus,N/A,HBO,5,86,0,0,0,0,,0,1
The Sopranos,N/A,HBO,5,50,0,0,0,0,,0,1
Better Call Saul,N/A,AMC,5,43,0,0,0,0,,0,1
Gomorra,N/A,Sky Atlantic,5,39,0,0,0,0,,0,1
Pure,N/A,Channel 4,5,38,0,0,0,0,,0,1
Chance,Hulu,,5,30,0,0,0,0,,0,1
Ted Lasso,Apple TV+,,5,30,0,0,0,0,,0,1
Connect,Disney+,,5,30,0,0,0,0,,0,1
Rush,N/A,Network 10,5,28,0,0,0,0,,0,1
Squid Game,Netflix,,5,28,0,0,0,0,,0,1
Asur,Voot,,5,28,0,0,0,0,,0,1
MAID,Netflix,,5,28,0,0,0,0,,0,1
Shadows,N/A,ITV1,5,27,0,0,0,0,,0,1
What We Do in the Shadows,N/A,FX,5,27,0,0,0,0,,0,1
Shadow,Netflix,,5,27,0,0,0,0,,0,1
Luck,N/A,HBO,5,26,0,0,0,0,,0,1
Skin,N/A,FOX,5,26,0,0,0,0,,0,1
For All Mankind,Apple TV+,,5,26,0,0,0,0,,0,1
Justice,N/A,ITV1,5,25,0,0,0,0,,0,1
Trust,N/A,BBC One,5,25,0,0,0,0,,0,1
The Writer,N/A,MBC Drama,5,24,0,0,0,0,,0,1
Cowboy Bebop,Netflix,,5,23,0,0,0,0,,0,1
The Net,N/A,USA Network,5,18,0,0,0,0,,0,1
Barry,N/A,HBO,5,18,0,0,0,0,,0,1
Peaky Blinders,N/A,BBC One,5,17,0,0,0,0,,0,1
The Boys,Prime Video,,5,17,0,0,0,0,,0,1
Popular,N/A,The WB,5,15,0,0,0,0,,0,1
Loki,Disney+,,5,15,0,0,0,0,,0,1
Universe,N/A,BBC Two,5,15,0,0,0,0,,0,1
Doctor Who,N/A,BBC One,5,13,0,0,0,0,,0,1
The Movies,N/A,CNN,5,13,0,0,0,0,,0,1
Mood,BBC iPlayer,,5,13,0,0,0,0,,0,1
River,N/A,BBC One,5,12,0,0,0,0,,0,1
Dude,Prime Video,,5,8,0,0,0,0,,0,1
Bert,N/A,SVT1,5,-1,0,0,0,0,,0,1
Emily in Paris,Netflix,,4,67,0,0,0,0,,0,1
Mr Inbetween,N/A,FX,4,61,0,0,0,0,,0,1
Soundtrack,Netflix,,4,46,0,0,0,0,,0,1
Caught,N/A,CBC,4,45,0,0,0,0,,0,1
The Queen,N/A,Channel 4,4,43,0,0,0,0,,0,1
Alone,N/A,History,4,41,0,0,0,0,,0,1
Anna,N/A,Sky Atlantic,4,40,0,0,0,0,,0,1
Westworld,N/A,HBO,4,39,0,0,0,0,,0,1
Zero,Netflix,,4,37,0,0,0,0,,0,1
How To with John Wilson,N/A,HBO,4,35,0,0,0,0,,0,1
The North Water,BBC iPlayer,,4,33,0,0,0,0,,0,1
Gravity Falls,N/A,Disney XD,4,32,0,0,0,0,,0,1
Gravity,N/A,STARZ,4,32,0,0,0,0,,0,1
Empire,N/A,CBS,4,31,0,0,0,0,,0,1
Chernobyl,N/A,HBO,4,29,0,0,0,0,,0,1
Baby,Netflix,,4,28,0,0,0,0,,0,1
Driven,PassionFlix,,4,26,0,0,0,0,,0,1
Hightown,N/A,STARZ,4,25,0,0,0,0,,0,1
100%,N/A,Channel 5,4,24,0,0,0,0,,0,1
Brothers,N/A,Showtime,4,21,0,0,0,0,,0,1
Caper,Hulu,,4,21,0,0,0,0,,0,1
Liar,N/A,ITV1,4,21,0,0,0,0,,0,1
Safe,Netflix,,4,21,0,0,0,0,,0,1
Sex Education,Netflix,,4,21,0,0,0,0,,0,1
Landscapers,Now,,4,21,0,0,0,0,,0,1
The Wheel of Time,Prime Video,,4,20,0,0,0,0,,0,1
Reservation Dogs,Hulu,,4,20,0,0,0,0,,0,1
Over the Top,N/A,ABC,4,20,0,0,0,0,,0,1
Wolf,N/A,CBS,4,20,0,0,0,0,,0,1
Mad Men,N/A,AMC,4,19,0,0,0,0,,0,1
True Detective,N/A,HBO,4,18,0,0,0,0,,0,1
Arrow,N/A,The CW,4,17,0,0,0,0,,0,1
Sold,N/A,ITV1,4,17,0,0,0,0,,0,1
Corporate,N/A,Comedy Central,4,17,0,0,0,0,,0,1
The English,BBC iPlayer,,4,16,0,0,0,0,,0,1
Medic,N/A,NBC,4,15,0,0,0,0,,0,1
Stranger,N/A,tvN,4,15,0,0,0,0,,0,1
The Silent Sea,Netflix,,4,15,0,0,0,0,,0,1
Homeland,N/A,Showtime,4,14,0,0,0,0,,0,1
Winter,N/A,Seven Network,4,14,0,0,0,0,,0,1
Heist,Netflix,,4,14,0,0,0,0,,0,1
Queer Eye,Netflix,,4,14,0,0,0,0,,0,1
Kingdom,N/A,Mnet,4,12,0,0,0,0,,0,1
Blue,Hulu,,4,12,0,0,0,0,,0,1
Unbelievable,Netflix,,4,12,0,0,0,0,,0,1
Regret,Shahid,,4,11,0,0,0,0,,0,1
Please Like Me,N/A,ABC TV Plus,4,10,0,0,0,0,,0,1
David,N/A,TNT,4,10,0,0,0,0,,0,1
Narcos,Netflix,,4,9,0,0,0,0,,0,1
School,N/A,BBC Two,4,9,0,0,0,0,,0,1
Party Down,N/A,STARZ,4,8,0,0,0,0,,0,1
Aspe,N/A,VTM,4,8,0,0,0,0,,0,1
Brain,N/A,KBS2,4,8,0,0,0,0,,0,1
The Scene,YouTube,,4,6,0,0,0,0,,0,1
Stupid,N/A,BBC One,4,-1,0,0,0,0,,0,1
Resident Alien,N/A,Syfy,3,42,0,0,0,0,,0,1
The Rig,Prime Video,,3,41,0,0,0,0,,0,1
The Flash,N/A,CBS,3,39,0,0,0,0,,0,1
Ramo,N/A,Show TV,3,36,0,0,0,0,,0,1
The Good Place,N/A,NBC,3,32,0,0,0,0,,0,1
Invincible,Prime Video,,3,32,0,0,0,0,,0,1
All In,N/A,SBS,3,31,0,0,0,0,,0,1
Game of Thrones,N/A,HBO,3,29,0,0,0,0,,0,1
Community,Yahoo! View,,3,28,0,0,0,0,,0,1
Dive,N/A,BBC Two,3,27,0,0,0,0,,0,1
Connected,Netflix,,3,24,0,0,0,0,,0,1
Foundation,Apple TV+,,3,24,0,0,0,0,,0,1
Acapulco,Apple TV+,,3,23,0,0,0,0,,0,1
Watchmen,N/A,HBO,3,23,0,0,0,0,,0,1
Angel,N/A,CBS,3,22,0,0,0,0,,0,1
Ghost,N/A,SBS,3,22,0,0,0,0,,0,1
Mille,N/A,DR1,3,22,0,0,0,0,,0,1
Ozark,Netflix,,3,22,0,0,0,0,,0,1
Move,Netflix,,3,22,0,0,0,0,,0,1
Sign,N/A,TV Asahi,3,20,0,0,0,0,,0,1
Monster,N/A,NRK1,3,20,0,0,0,0,,0,1
Fortuna,N/A,NRK1,3,20,0,0,0,0,,0,1
Boardwalk Empire,N/A,HBO,3,19,0,0,0,0,,0,1
Slow Burn,N/A,EPIX,3,19,0,0,0,0,,0,1
The Terror,N/A,AMC,3,18,0,0,0,0,,0,1
Terror,N/A,Viceland,3,18,0,0,0,0,,0,1
Lust,HBO Max,,3,18,0,0,0,0,,0,1
Star Trek,N/A,NBC,3,17,0,0,0,0,,0,1
Rome,N/A,HBO,3,17,0,0,0,0,,0,1
Gran,N/A,BBC One,3,17,0,0,0,0,,0,1
Equal,HBO Max,,3,17,0,0,0,0,,0,1
Supernatural,N/A,BBC One,3,16,0,0,0,0,,0,1
Extra,N/A,Syndication,3,16,0,0,0,0,,0,1
Fauda,N/A,Yes,3,16,0,0,0,0,,0,1
Warrior,HBO Max,,3,16,0,0,0,0,,0,1
Snowpiercer,N/A,TNT,3,16,0,0,0,0,,0,1
Stay Close,Netflix,,3,16,0,0,0,0,,0,1
Suspect,N/A,Channel 4,3,16,0,0,0,0,,0,1
Sunny,Apple TV+,,3,16,0,0,0,0,,0,1
In America,N/A,OCS City,3,15,0,0,0,0,,0,1
Legend,N/A,UPN,3,15,0,0,0,0,,0,1
Radar,N/A,NPO 1,3,15,0,0,0,0,,0,1
The Case,N/A,BBC One,3,15,0,0,0,0,,0,1
Five,N/A,Fuji TV,3,15,0,0,0,0,,0,1
Island,TVING,,3,15,0,0,0,0,,0,1
Perry Mason,N/A,HBO,3,14,0,0,0,0,,0,1
Catastrophe,N/A,Super Écran,3,14,0,0,0,0,,0,1
Mars,N/A,GTV,3,14,0,0,0,0,,0,1
The Changes,N/A,BBC One,3,14,0,0,0,0,,0,1
MARS,N/A,National Geographic Channel,3,14,0,0,0,0,,0,1
Twin,NRK TV,,3,14,0,0,0,0,,0,1
The Building,N/A,CBS,3,13,0,0,0,0,,0,1
The Bureau,N/A,Investigation Discovery,3,13,0,0,0,0,,0,1
Welcome,N/A,KBS2,3,13,0,0,0,0,,0,1
Threads,go90,,3,13,0,0,0,0,,0,1
Only Murders in the Building,Hulu,,3,13,0,0,0,0,,0,1
Friends,N/A,ABC,3,12,0,0,0,0,,0,1
Medium,N/A,CBS,3,12,0,0,0,0,,0,1
Strike,BBC iPlayer,,3,12,0,0,0,0,,0,1
Brotherhood,N/A,Showtime,3,11,0,0,0,0,,0,1
Money,N/A,BBC Two,3,11,0,0,0,0,,0,1
Dickinson,Apple TV+,,3,11,0,0,0,0,,0,1
Casual,Hulu,,3,10,0,0,0,0,,0,1
Normal People,BBC Three,,3,10,0,0,0,0,,0,1
Hilda,Netflix,,3,9,0,0,0,0,,0,1
Taxi,N/A,NBC,3,8,0,0,0,0,,0,1
Search Party,HBO Max,,3,8,0,0,0,0,,0,1
Pandemic,N/A,Hallmark Channel,3,8,0,0,0,0,,0,1
Odd Taxi,N/A,TV Tokyo,3,8,0,0,0,0,,0,1
Psych,N/A,USA Network,3,7,0,0,0,0,,0,1
Eyes,N/A,ABC,3,7,0,0,0,0,,0,1
Santa Clarita Diet,Netflix,,3,7,0,0,0,0,,0,1
Problems,N/A,ABC,3,7,0,0,0,0,,0,1
The Dragon Prince,Netflix,,3,7,0,0,0,0,,0,1
The Other Two,HBO Max,,3,7,0,0,0,0,,0,1
Monk,N/A,USA Network,3,6,0,0,0,0,,0,1
BrainDead,N/A,CBS,3,6,0,0,0,0,,0,1
The Word,N/A,CBS,3,6,0,0,0,0,,0,1
Riverdale,N/A,The CW,3,6,0,0,0,0,,0,1
Woman,N/A,NTV,3,6,0,0,0,0,,0,1
Monkey,N/A,NTV,3,6,0,0,0,0,,0,1
House of Cards,N/A,BBC One,3,5,0,0,0,0,,0,1
Noir,N/A,TV Tokyo,3,5,0,0,0,0,,0,1
Cheers,N/A,Telecinco,3,4,0,0,0,0,,0,1
Trust Me,N/A,BBC One,3,4,0,0,0,0,,0,1
The West,N/A,PBS,3,4,0,0,0,0,,0,1
Cheer,Netflix,,3,4,0,0,0,0,,0,1
Mafia,ZEE5,,3,4,0,0,0,0,,0,1
The Knick,N/A,Cinemax,3,3,0,0,0,0,,0,1
Modern Family,N/A,ABC,3,3,0,0,0,0,,0,1
The One,Netflix,,3,3,0,0,0,0,,0,1
Crossed,YouTube,,3,3,0,0,0,0,,0,1
Sunday,N/A,See,3,3,0,0,0,0,,0,1
Mental,France tv slash,,3,2,0,0,0,0,,0,1
The Others,N/A,NBC,3,1,0,0,0,0,,0,1
The Middle,N/A,ABC,2,53,0,0,0,0,,0,1
Bang,N/A,S4C,2,51,0,0,0,0,,0,1
The Night Manager,N/A,BBC One,2,39,0,0,0,0,,0,1
Genius,N/A,National Geographic Channel,2,34,0,0,0,0,,0,1
Memories,Viu,,2,26,0,0,0,0,,0,1
Wasted,N/A,E4,2,23,0,0,0,0,,0,1
Big Fan,N/A,ABC,2,22,0,0,0,0,,0,1
Switch,N/A,ITV2,2,21,0,0,0,0,,0,1
Disjointed,Netflix,,2,21,0,0,0,0,,0,1
ZeroZeroZero,N/A,Sky Atlantic,2,21,0,0,0,0,,0,1
The Simpsons,N/A,FOX,2,20,0,0,0,0,,0,1
The Missing,N/A,Discovery Channel,2,20,0,0,0,0,,0,1
Peacemaker,HBO Max,,2,20,0,0,0,0,,0,1
Sola,N/A,Chiba TV,2,20,0,0,0,0,,0,1
Gentleman Jack,N/A,BBC One,2,20,0,0,0,0,,0,1
Bump,Stan,,2,20,0,0,0,0,,0,1
Black Sails,N/A,STARZ,2,19,0,0,0,0,,0,1
UnREAL,Hulu,,2,19,0,0,0,0,,0,1
Related,N/A,The WB,2,19,0,0,0,0,,0,1
Addict,N/A,TF1,2,19,0,0,0,0,,0,1
Wolf Hall,N/A,BBC Two,2,18,0,0,0,0,,0,1
All Over the Place,N/A,CBBC,2,18,0,0,0,0,,0,1
The Night Of,N/A,HBO,2,18,0,0,0,0,,0,1
Getting On,N/A,BBC Four,2,17,0,0,0,0,,0,1
Coming Up,N/A,Channel 4,2,17,0,0,0,0,,0,1
William,N/A,BBC One,2,17,0,0,0,0,,0,1
Touch,N/A,FOX,2,16,0,0,0,0,,0,1
The View,N/A,ABC,2,16,0,0,0,0,,0,1
Simon,N/A,France 5,2,16,0,0,0,0,,0,1
Limit,N/A,TV Tokyo,2,16,0,0,0,0,,0,1
Beat,Prime Video,,2,16,0,0,0,0,,0,1
The Queen's Gambit,Netflix,,2,16,0,0,0,0,,0,1
Wanna,Netflix,,2,16,0,0,0,0,,0,1
GOLD,N/A,Fuji TV,2,15,0,0,0,0,,0,1
Major,N/A,NHK,2,15,0,0,0,0,,0,1
The Baby,N/A,HBO,2,15,0,0,0,0,,0,1
Band of Brothers,N/A,HBO,2,14,0,0,0,0,,0,1
Ringer,N/A,The CW,2,14,0,0,0,0,,0,1
Played,N/A,CTV,2,14,0,0,0,0,,0,1
Guilt,BBC iPlayer,,2,14,0,0,0,0,,0,1
Producer,N/A,KBS2,2,14,0,0,0,0,,0,1
MacGruber,Peacock,,2,14,0,0,0,0,,0,1
Grant,N/A,History,2,14,0,0,0,0,,0,1
Soap,N/A,ABC,2,13,0,0,0,0,,0,1
Static Shock,N/A,The WB,2,13,0,0,0,0,,0,1
Euphoria,N/A,HOT3,2,13,0,0,0,0,,0,1
Servant,Apple TV+,,2,13,0,0,0,0,,0,1
The Flight Attendant,HBO Max,,2,13,0,0,0,0,,0,1
Romance,N/A,France 2,2,13,0,0,0,0,,0,1
Killing It,Peacock,,2,13,0,0,0,0,,0,1
Action Pack,Netflix,,2,13,0,0,0,0,,0,1
Good Job,N/A,ENA,2,13,0,0,0,0,,0,1
Twin Peaks,N/A,Showtime,2,12,0,0,0,0,,0,1
Fallen,N/A,FreeForm,2,12,0,0,0,0,,0,1
Monsters,N/A,Syndication,2,12,0,0,0,0,,0,1
Gangs of London,Now,,2,12,0,0,0,0,,0,1
My House,N/A,Viceland,2,12,0,0,0,0,,0,1
Betty,N/A,HBO,2,12,0,0,0,0,,0,1
Mike,Hulu,,2,12,0,0,0,0,,0,1
Visions,N/A,TF1,2,12,0,0,0,0,,0,1
Crisis,N/A,NBC,2,11,0,0,0,0,,0,1
Life on Mars,N/A,OCN,2,11,0,0,0,0,,0,1
Bonekickers,N/A,BBC One,2,11,0,0,0,0,,0,1
Ashes to Ashes,N/A,BBC One,2,11,0,0,0,0,,0,1
High Hopes,N/A,BBC One Wales,2,11,0,0,0,0,,0,1
Victoria,N/A,Telemundo,2,11,0,0,0,0,,0,1
Olivia,N/A,TF1,2,11,0,0,0,0,,0,1
Kingpin,N/A,History,2,11,0,0,0,0,,0,1
Watcher,N/A,OCN,2,11,0,0,0,0,,0,1
Holy Shit,Prime Video,,2,11,0,0,0,0,,0,1
House of the Dragon,N/A,HBO,2,11,0,0,0,0,,0,1
Hellbound,Netflix,,2,11,0,0,0,0,,0,1
Express,Lionsgate+,,2,11,0,0,0,0,,0,1
Now and Then,Apple TV+,,2,11,0,0,0,0,,0,1
Elementary,N/A,CBS,2,10,0,0,0,0,,0,1
30 Rock,N/A,NBC,2,10,0,0,0,0,,0,1
Voice,N/A,OCN,2,10,0,0,0,0,,0,1
Condor,Pickbox NOW,,2,10,0,0,0,0,,0,1
Abbott Elementary,N/A,ABC,2,10,0,0,0,0,,0,1
Human,Disney+ Hotstar,,2,10,0,0,0,0,,0,1
Peacock,BBC iPlayer,,2,10,0,0,0,0,,0,1
Silicon Valley,N/A,HBO,2,9,0,0,0,0,,0,1
Schitt's Creek,N/A,CBC,2,9,0,0,0,0,,0,1
Troy,N/A,E4,2,9,0,0,0,0,,0,1
Celebrity,N/A,NBC,2,9,0,0,0,0,,0,1
Agent,Netflix,,2,9,0,0,0,0,,0,1
The Cleaning Lady,N/A,FOX,2,9,0,0,0,0,,0,1
Icon,N/A,Hallmark Channel,2,9,0,0,0,0,,0,1
Scandal,N/A,ABC,2,8,0,0,0,0,,0,1
Fringe,N/A,FOX,2,8,0,0,0,0,,0,1
Chuck,N/A,NBC,2,8,0,0,0,0,,0,1
Leverage,N/A,TV Chosun,2,8,0,0,0,0,,0,1
Hunter,N/A,CBS,2,8,0,0,0,0,,0,1
Falco,Prime Video,,2,8,0,0,0,0,,0,1
So Weird,N/A,Disney Channel,2,8,0,0,0,0,,0,1
Abandoned,N/A,Vice TV,2,8,0,0,0,0,,0,1
Soldier,N/A,MBC,2,8,0,0,0,0,,0,1
Badass,N/A,Playboy TV,2,8,0,0,0,0,,0,1
Survive,Quibi,,2,8,0,0,0,0,,0,1
Target,N/A,BBC One,2,8,0,0,0,0,,0,1
Castle,N/A,ABC,2,7,0,0,0,0,,0,1
Night Court,N/A,NBC,2,7,0,0,0,0,,0,1
Superstore,N/A,NBC,2,7,0,0,0,0,,0,1
The Premise,Hulu,,2,7,0,0,0,0,,0,1
The Game,Paramount+,,2,6,0,0,0,0,,0,1
Crash,N/A,STARZ,2,6,0,0,0,0,,0,1
Camp,N/A,NBC,2,6,0,0,0,0,,0,1
The Games,N/A,ABC,2,6,0,0,0,0,,0,1
Inside Job,Netflix,,2,6,0,0,0,0,,0,1
American Rust,Amazon Freevee,,2,6,0,0,0,0,,0,1
Thea,N/A,ABC,2,6,0,0,0,0,,0,1
Survivor,N/A,ΣΚΑΪ Τηλεόραση,2,5,0,0,0,0,,0,1
The Universe,N/A,H2,2,5,0,0,0,0,,0,1
Naruto,Crunchyroll,TV Tokyo,2,5,0,0,0,0,,0,1
Hidden,N/A,BBC One,2,5,0,0,0,0,,0,1
Billions,N/A,Showtime,2,5,0,0,0,0,,0,1
11.22.63,Hulu,,2,5,0,0,0,0,,0,1
Check It Out!,N/A,CTV,2,5,0,0,0,0,,0,1
Get Back,N/A,BBC One,2,5,0,0,0,0,,0,1
Narcos: Mexico,Netflix,,2,5,0,0,0,0,,0,1
Ares,Netflix,,2,5,0,0,0,0,,0,1
This Way Up,All 4,,2,5,0,0,0,0,,0,1
Willow,Disney+,,2,5,0,0,0,0,,0,1
The Good Wife,N/A,tvN,2,4,0,0,0,0,,0,1
Veep,N/A,HBO,2,4,0,0,0,0,,0,1
Boss,N/A,STARZ,2,4,0,0,0,0,,0,1
ReBoot,N/A,YTV,2,4,0,0,0,0,,0,1
Surface,Apple TV+,,2,4,0,0,0,0,,0,1
Berlin Station,N/A,EPIX,2,4,0,0,0,0,,0,1
Stranger Things,Netflix,,2,4,0,0,0,0,,0,1
Kung Fu,N/A,The CW,2,4,0,0,0,0,,0,1
Dirk Gently,N/A,BBC Four,2,4,0,0,0,0,,0,1
Borgen,N/A,DR1,2,4,0,0,0,0,,0,1
Avenger,N/A,TV Tokyo,2,4,0,0,0,0,,0,1
Shrink,Seeso,,2,4,0,0,0,0,,0,1
Godless,Netflix,,2,4,0,0,0,0,,0,1
The Good Fight,Paramount+,,2,4,0,0,0,0,,0,1
Something Special,N/A,CBeebies,2,4,0,0,0,0,,0,1
BOSS,N/A,Fuji TV,2,4,0,0,0,0,,0,1
Greyzone,N/A,TV2,2,4,0,0,0,0,,0,1
Trap,N/A,OCN,2,4,0,0,0,0,,0,1
Departure,Peacock,,2,4,0,0,0,0,,0,1
The Shrink Next Door,Apple TV+,,2,4,0,0,0,0,,0,1
Reboot,Hulu,,2,4,0,0,0,0,,0,1
Lost Girl,N/A,Showcase,2,3,0,0,0,0,,0,1
The Chair,Netflix,,2,3,0,0,0,0,,0,1
The Shield,N/A,FX,2,3,0,0,0,0,,0,1
Young Justice,HBO Max,,2,3,0,0,0,0,,0,1
The Mountain,N/A,The WB,2,3,0,0,0,0,,0,1
Reunion,N/A,FOX,2,3,0,0,0,0,,0,1
The Hero,N/A,NBC,2,3,0,0,0,0,,0,1
